subgroup_family,subgroup_name,subgroup_value,admissions,readmissions,readmission_rate,mean_predicted_probability,threshold,roc_auc,pr_auc_average_precision,brier_score,precision,recall_sensitivity,specificity,f1_score,balanced_accuracy,true_negatives,false_positives,false_negatives,true_positives,model_variant,threshold_role,threshold_selection_metric,training_rows,training_events,test_rows,test_events,common_id_rows,local_matrix_test_rows,selected_threshold,threshold_selection_note,selected_threshold_training_f1,selected_threshold_training_precision,selected_threshold_training_recall,target_recall,selected_threshold_training_specificity,selected_threshold_training_predicted_positive_rate
age_subgroup_training,age_60_to_69,saved_global_model,8206,1475,0.17974652693151352,0.24449144027030106,0.38,0.7568284361001085,0.4747715811749493,0.12756943941816634,0.46460843373493976,0.4183050847457627,0.8943693359084831,0.4402425972172672,0.6563372103271229,6020,711,858,617,saved_global_model,fixed_final_model_threshold,fixed_final_model_threshold,191320,38039,8206,1475,8206,8206,,,,,,,,
age_subgroup_training,age_60_to_69,subgroup_only_lightgbm_fixed_threshold,8206,1475,0.17974652693151352,0.3610066572868162,0.38,0.7410960166595741,0.4535517377918763,0.1646244044592105,0.30451010886469676,0.663728813559322,0.6678056752339919,0.41748400852878464,0.6657672443966569,4495,2236,496,979,subgroup_only_lightgbm_fixed_threshold,fixed_final_model_threshold,fixed_final_model_threshold,34330,6384,8206,1475,8206,8206,,,,,,,,
age_subgroup_training,age_60_to_69,subgroup_only_lightgbm_training_f1_threshold,8206,1475,0.17974652693151352,0.3610066572868162,0.56,0.7410960166595741,0.4535517377918763,0.1646244044592105,0.4402560455192034,0.41966101694915253,0.8830782944584757,0.4297119055883374,0.6513696557038141,5944,787,856,619,subgroup_only_lightgbm_training_f1_threshold,subgroup_selected_threshold,training_f1,34330,6384,8206,1475,8206,8206,0.56,Threshold selected by maximising training-subgroup F1 among usable thresholds.,0.758674966015597,0.6982747267219808,0.8305137844611529,,,
age_subgroup_training,age_60_to_69,subgroup_only_lightgbm_training_recall_60_threshold,8206,1475,0.17974652693151352,0.3610066572868162,0.67,0.7410960166595741,0.4535517377918763,0.1646244044592105,0.5378590078328982,0.27932203389830507,0.9474075174565444,0.3676929941990183,0.6133647756774248,6377,354,1063,412,subgroup_only_lightgbm_training_recall_60_threshold,subgroup_recall_target_threshold,training_recall_target_60,34330,6384,8206,1475,8206,8206,0.67,Threshold selected on training subgroup predictions to meet recall target 0.60 with highest available precision.,0.6902023714005527,0.8009517897786054,0.606359649122807,0.6,0.9655764689043155,0.1407806583163414
age_subgroup_training,age_60_to_69,subgroup_only_lightgbm_training_recall_70_threshold,8206,1475,0.17974652693151352,0.3610066572868162,0.63,0.7410960166595741,0.4535517377918763,0.1646244044592105,0.49064449064449067,0.32,0.9272024959144258,0.3873615100533443,0.623601247957213,6241,490,1003,472,subgroup_only_lightgbm_training_recall_70_threshold,subgroup_recall_target_threshold,training_recall_target_70,34330,6384,8206,1475,8206,8206,0.63,Threshold selected on training subgroup predictions to meet recall target 0.70 with highest available precision.,0.7358197992328409,0.7681035951610155,0.706140350877193,0.7,0.9512989336577685,0.170958345470434
age_subgroup_training,age_60_to_69,subgroup_only_lightgbm_training_recall_80_threshold,8206,1475,0.17974652693151352,0.3610066572868162,0.57,0.7410960166595741,0.4535517377918763,0.1646244044592105,0.4481203007518797,0.4040677966101695,0.8909523102065072,0.4249554367201426,0.6475100534083383,5997,734,879,596,subgroup_only_lightgbm_training_recall_80_threshold,subgroup_recall_target_threshold,training_recall_target_80,34330,6384,8206,1475,8206,8206,0.57,Threshold selected on training subgroup predictions to meet recall target 0.80 with highest available precision.,0.7579915340826157,0.7096201147854605,0.8134398496240601,0.8,0.9239604952408216,0.21316632682784736
age_subgroup_training,age_70_to_79,saved_global_model,5614,820,0.1460634128963306,0.21189033431994558,0.38,0.742661813038656,0.41588999347655475,0.11138771163959786,0.4645669291338583,0.28780487804878047,0.9432624113475178,0.35542168674698793,0.6155336446981491,4522,272,584,236,saved_global_model,fixed_final_model_threshold,fixed_final_model_threshold,191320,38039,5614,820,5614,5614,,,,,,,,
age_subgroup_training,age_70_to_79,subgroup_only_lightgbm_fixed_threshold,5614,820,0.1460634128963306,0.3261087103793818,0.38,0.7097375276005575,0.3708760694569958,0.15098150553995554,0.256547300908605,0.5853658536585366,0.7098456403838131,0.35674470457079155,0.6476057470211749,3403,1391,340,480,subgroup_only_lightgbm_fixed_threshold,fixed_final_model_threshold,fixed_final_model_threshold,22767,3409,5614,820,5614,5614,,,,,,,,
age_subgroup_training,age_70_to_79,subgroup_only_lightgbm_training_f1_threshold,5614,820,0.1460634128963306,0.3261087103793818,0.6,0.7097375276005575,0.3708760694569958,0.15098150553995554,0.43982494529540483,0.2451219512195122,0.9465999165623696,0.31480031323414254,0.5958609338909409,4538,256,619,201,subgroup_only_lightgbm_training_f1_threshold,subgroup_selected_threshold,training_f1,22767,3409,5614,820,5614,5614,0.6,Threshold selected by maximising training-subgroup F1 among usable thresholds.,0.8989566957267401,0.8765328874024526,0.9225579348782634,,,
age_subgroup_training,age_70_to_79,subgroup_only_lightgbm_training_recall_60_threshold,5614,820,0.1460634128963306,0.3261087103793818,0.72,0.7097375276005575,0.3708760694569958,0.15098150553995554,0.6467391304347826,0.14512195121951219,0.9864413850646642,0.23705179282868527,0.5657816681420882,4729,65,701,119,subgroup_only_lightgbm_training_recall_60_threshold,subgroup_recall_target_threshold,training_recall_target_60,22767,3409,5614,820,5614,5614,0.72,Threshold selected on training subgroup predictions to meet recall target 0.60 with highest available precision.,0.7421540656205421,0.9463392451114143,0.6104429451452039,0.6,0.9939043289596032,0.09658716563447095
