subgroup_family,subgroup_name,subgroup_value,admissions,readmissions,readmission_rate,mean_predicted_probability,threshold,roc_auc,pr_auc_average_precision,brier_score,precision,recall_sensitivity,specificity,f1_score,balanced_accuracy,true_negatives,false_positives,false_negatives,true_positives,model_variant,threshold_role,threshold_selection_metric,training_rows,training_events,test_rows,test_events,common_id_rows,local_matrix_test_rows,selected_threshold,threshold_selection_note,selected_threshold_training_f1,selected_threshold_training_precision,selected_threshold_training_recall,target_recall,selected_threshold_training_specificity,selected_threshold_training_predicted_positive_rate
diagnosis_transfer_learning,has_substance_use,saved_global_model,19942,4148,0.20800320930699026,0.2797723463691526,0.38,0.809586059132351,0.6119120438974142,0.1273146823671046,0.5136543673129039,0.5940212150433944,0.8522856781056097,0.550922302962549,0.7231534465745021,13461,2333,1684,2464,saved_global_model,fixed_final_model_threshold,fixed_final_model_threshold,191320,38039,19942,4148,19942,19942,,,,,,,,
diagnosis_transfer_learning,has_substance_use,subgroup_only_lightgbm_fixed_threshold,19942,4148,0.20800320930699026,0.3927131614359055,0.38,0.8046925342668243,0.5985392077636221,0.1638889309610671,0.3679330619629127,0.7844744455159113,0.6460681271368874,0.5009236453201971,0.7152712863263994,10204,5590,894,3254,subgroup_only_lightgbm_fixed_threshold,fixed_final_model_threshold,fixed_final_model_threshold,80492,17135,19942,4148,19942,19942,,,,,,,,
diagnosis_transfer_learning,has_substance_use,subgroup_only_lightgbm_training_f1_threshold,19942,4148,0.20800320930699026,0.3927131614359055,0.54,0.8046925342668243,0.5985392077636221,0.1638889309610671,0.4887000193162063,0.6099324975891997,0.8324047106496137,0.542627345844504,0.7211686041194068,13147,2647,1618,2530,subgroup_only_lightgbm_training_f1_threshold,subgroup_selected_threshold,training_f1,80492,17135,19942,4148,19942,19942,0.54,Threshold selected by maximising training-subgroup F1 among usable thresholds.,0.6513329040566646,0.5829414476717382,0.7379048730668223,,,
diagnosis_transfer_learning,has_substance_use,subgroup_only_lightgbm_training_recall_60_threshold,19942,4148,0.20800320930699026,0.3927131614359055,0.63,0.8046925342668243,0.5985392077636221,0.1638889309610671,0.5724958494742668,0.498794599807136,0.9021780422945422,0.5331100231898995,0.7004863210508391,14249,1545,2079,2069,subgroup_only_lightgbm_training_recall_60_threshold,subgroup_recall_target_threshold,training_recall_target_60,80492,17135,19942,4148,19942,19942,0.63,Threshold selected on training subgroup predictions to meet recall target 0.60 with highest available precision.,0.6308929224022415,0.6597032036176039,0.6044937262912168,0.6,0.9156683555092571,0.19506286339015058
diagnosis_transfer_learning,has_substance_use,subgroup_only_lightgbm_training_recall_70_threshold,19942,4148,0.20800320930699026,0.3927131614359055,0.56,0.8046925342668243,0.5985392077636221,0.1638889309610671,0.506585824796153,0.5841369334619093,0.850576168165126,0.5426044116000448,0.7173565508135177,13434,2360,1725,2423,subgroup_only_lightgbm_training_recall_70_threshold,subgroup_recall_target_threshold,training_recall_target_70,80492,17135,19942,4148,19942,19942,0.56,Threshold selected on training subgroup predictions to meet recall target 0.70 with highest available precision.,0.6503483436991164,0.5992719401810311,0.7109425153195215,0.7,0.8714269930710103,0.25254683695274066
diagnosis_transfer_learning,has_substance_use,subgroup_only_lightgbm_training_recall_80_threshold,19942,4148,0.20800320930699026,0.3927131614359055,0.48,0.8046925342668243,0.5985392077636221,0.1638889309610671,0.43901675277908253,0.6759884281581485,0.7731416993795112,0.5323208353108685,0.7245650637688299,12211,3583,1344,2804,subgroup_only_lightgbm_training_recall_80_threshold,subgroup_recall_target_threshold,training_recall_target_80,80492,17135,19942,4148,19942,19942,0.48,Threshold selected on training subgroup predictions to meet recall target 0.80 with highest available precision.,0.6378104875804967,0.5263237806035301,0.80922089290925,0.8,0.8030367599475985,0.32729960741440145
diagnosis_transfer_learning,has_substance_use,global_warm_start_fine_tuned_lightgbm_fixed_threshold,19942,4148,0.20800320930699026,0.3952868593507689,0.38,0.8083462080311005,0.6055485701817622,0.16393127821371115,0.3706654696442599,0.7962873674059788,0.6449284538432316,0.5058580289455548,0.7206079106246053,10186,5608,845,3303,global_warm_start_fine_tuned_lightgbm_fixed_threshold,fixed_final_model_threshold,fixed_final_model_threshold,80492,17135,19942,4148,19942,19942,,,,,,,,
diagnosis_transfer_learning,has_substance_use,global_warm_start_fine_tuned_lightgbm_training_f1_threshold,19942,4148,0.20800320930699026,0.3952868593507689,0.54,0.8083462080311005,0.6055485701817622,0.16393127821371115,0.49138261202604366,0.6186113789778206,0.8318348740027859,0.5477054429028816,0.7252231264903033,13138,2656,1582,2566,global_warm_start_fine_tuned_lightgbm_training_f1_threshold,subgroup_selected_threshold,training_f1,80492,17135,19942,4148,19942,19942,0.54,Threshold selected by maximising training-subgroup F1 among usable thresholds.,0.6338708020951012,0.5659010681703571,0.7203968485555879,,,
diagnosis_transfer_learning,has_substance_use,global_warm_start_fine_tuned_lightgbm_training_recall_60_threshold,19942,4148,0.20800320930699026,0.3952868593507689,0.62,0.8083462080311005,0.6055485701817622,0.16393127821371115,0.5625809795283753,0.5233847637415622,0.8931239711282766,0.5422755089296866,0.7082543674349193,14106,1688,1977,2171,global_warm_start_fine_tuned_lightgbm_training_recall_60_threshold,subgroup_recall_target_threshold,training_recall_target_60,80492,17135,19942,4148,19942,19942,0.62,Threshold selected on training subgroup predictions to meet recall target 0.60 with highest available precision.,0.6185505517447062,0.632509911558402,0.6051940472716661,0.6,0.9049039569424058,0.20368483824479452
diagnosis_transfer_learning,has_substance_use,global_warm_start_fine_tuned_lightgbm_training_recall_70_threshold,19942,4148,0.20800320930699026,0.3952868593507689,0.55,0.8083462080311005,0.6055485701817622,0.16393127821371115,0.500993640699523,0.6077627772420443,0.8410155755350133,0.5492374727668845,0.7243891763885288,13283,2511,1627,2521,global_warm_start_fine_tuned_lightgbm_training_recall_70_threshold,subgroup_recall_target_threshold,training_recall_target_70,80492,17135,19942,4148,19942,19942,0.55,Threshold selected on training subgroup predictions to meet recall target 0.70 with highest available precision.,0.6335845896147404,0.5743842832059982,0.7063904289466005,0.7,0.8584371103429771,0.2618024151468469
