threshold,precision,recall_sensitivity,precision_recall_gap,f1_score,youden_index,sensitivity,specificity
0.6900000000000001,0.6029704084311592,0.4226451799468966,0.18032522848426263,0.49695527186176625,0.35358247811170496,0.4226451799468966,0.9309372981648084
0.7000000000000001,0.6131083202511773,0.41068377191829436,0.20242454833288298,0.4918843180780554,0.3463705171770022,0.41068377191829436,0.9356867452587079
0.7100000000000001,0.6249587866798549,0.39864349746312994,0.226315289216725,0.4867823379291527,0.339275408789387,0.39864349746312994,0.940631911326257
0.72,0.6369014206140161,0.3877599305975446,0.2491414900164715,0.4820418967940129,0.33289990228353306,0.3877599305975446,0.9451399716859885
0.73,0.6472291336801629,0.37611398827519127,0.2711151454049716,0.4757581803671189,0.32524010305784534,0.37611398827519127,0.9491261147826541
0.74,0.6579584857264997,0.36415258024658903,0.2938059054799107,0.4688282677858255,0.3171735026048723,0.36415258024658903,0.9530209223582832
0.75,0.6701515682056925,0.3521911722179868,0.31796039598770576,0.46172669308978115,0.30917214180978236,0.3521911722179868,0.9569809695917955
0.76,0.6800042063199958,0.33999316490969794,0.34001104141029787,0.453328192365663,0.3002883091219617,0.33999316490969794,0.9602951442122637
0.77,0.6931366047745358,0.3297405294566103,0.36339607531792545,0.44688696891422464,0.29351294743405054,0.3297405294566103,0.9637724179774402
0.78,0.7041640048783321,0.3187518073556087,0.3854121975227234,0.43885048318795467,0.2855187256298892,0.3187518073556087,0.9667669182742805
0.79,0.7167256313285348,0.30889350403533217,0.4078321272932027,0.4317234030826888,0.2785962069143584,0.30889350403533217,0.9697027028790262
0.8,0.7288244353182751,0.2985882909645364,0.43023614435373875,0.4236241911120228,0.2710180115430816,0.2985882909645364,0.9724297205785453
0.81,0.7413033159286635,0.28738925839270224,0.45391405753596126,0.41420073504338273,0.26250032891024855,0.28738925839270224,0.9751110705175462
0.8200000000000001,0.7516447368421053,0.2763216698651384,0.4753230669769669,0.40409049843338524,0.25366393668229126,0.2763216698651384,0.9773422668171529
0.8300000000000001,0.7627450980392156,0.2658850127500723,0.4968600852891433,0.39431567866820016,0.24536061638000684,0.2658850127500723,0.9794756036299346
0.8400000000000001,0.7746490108487556,0.25529062278188175,0.5193583880668738,0.384023727137914,0.23686041942986824,0.25529062278188175,0.9815697966479864
