threshold,precision,recall_sensitivity,precision_recall_gap,f1_score,youden_index,sensitivity,specificity
0.36000000000000004,0.3696771884928595,0.8962380714529825,0.5265608829601229,0.5234454168585905,0.5170064641435312,0.8962380714529825,0.6207683926905487
0.37,0.3794246917188431,0.8873524540603065,0.5079277623414634,0.5315590551181102,0.5271838747843363,0.8873524540603065,0.6398314207240298
0.38,0.3891098230841895,0.877126107416073,0.4880162843318835,0.5390755012683179,0.5353877314921163,0.877126107416073,0.6582616240760434
0.39,0.398413216743466,0.866005941270801,0.46759272452733497,0.5457497390699293,0.5414973589938064,0.866005941270801,0.6754914177230055
0.4,0.4083247636007926,0.8559373274796919,0.44761256387889925,0.5528923304210499,0.5481431455523817,0.8559373274796919,0.69220581807269
0.41000000000000003,0.4178545903450068,0.8453429375115014,0.42748834716649453,0.5592639615979964,0.5530757941604012,0.8453429375115014,0.7077328566488997
0.42000000000000004,0.4281343092455552,0.8349851468229974,0.4068508375774422,0.5660363908541692,0.5582058982533769,0.8349851468229974,0.7232207514303794
0.43,0.4380865794810826,0.8233917821183522,0.3853052026372696,0.5718954845070937,0.5612979805382476,0.8233917821183522,0.7379061984198955
0.44,0.4485392344775513,0.8120613055022476,0.36352207102469636,0.57788545184132,0.5642941327933013,0.8120613055022476,0.7522328272910537
0.45,0.45825111094373727,0.7997318541496885,0.34148074320595123,0.5826438366659006,0.5651039485384255,0.7997318541496885,0.765372094388737
0.46,0.46821613341877805,0.7875075580325456,0.3192914246137675,0.5872689133290203,0.5655426700164183,0.7875075580325456,0.7780351119838728
0.47000000000000003,0.478498282455117,0.7763348142695654,0.2978365318144484,0.5920705729036139,0.5663609753723766,0.7763348142695654,0.7900261611028112
0.48000000000000004,0.4882403375754417,0.7634795867399248,0.27523924916448306,0.59559894177724,0.5648835441775719,0.7634795867399248,0.8014039574376473
0.49,0.4992827904698597,0.7503351823128894,0.25105239184302974,0.5995903576492831,0.5635931855879202,0.7503351823128894,0.8132580032750308
0.5,0.509823164858332,0.7374536659743947,0.22763050111606264,0.6028669059336786,0.5614957846975241,0.7374536659743947,0.8240421187231294
0.51,0.5195201991626117,0.7241515286942348,0.2046313295316231,0.605001043256718,0.5579469762709077,0.7241515286942348,0.8337954475766729
0.52,0.5288981126164931,0.7101658823838692,0.18126776976737613,0.6062727935813275,0.5531862175852313,0.7101658823838692,0.8430203352013622
0.53,0.5396156508285493,0.6968374562948553,0.15722180546630593,0.6082307454021868,0.5492979699919216,0.6968374562948553,0.8524605136970662
0.54,0.550344681302365,0.6820894345277215,0.1317447532253565,0.6091754320060105,0.5437878837810537,0.6820894345277215,0.8616984492533322
0.55,0.5607373597054089,0.668524409159021,0.10778704945361206,0.6099052644201942,0.5385604866898306,0.668524409159021,0.8700360775308095
0.56,0.5713303225510649,0.655169694261153,0.08383937171008815,0.6103845211854029,0.5331780579852936,0.655169694261153,0.8780083637241406
0.5700000000000001,0.5816730219256435,0.6416309577013065,0.059957935775662996,0.610182627282841,0.5271157862188658,0.6416309577013065,0.8854848285175593
0.5800000000000001,0.591593973037272,0.6275664449643786,0.03597247192710662,0.6090495082343637,0.5200514887728089,0.6275664449643786,0.8924850438084303
0.59,0.6007258126785576,0.6135807986540129,0.012854985975455313,0.6070852624460282,0.5123745173797518,0.6135807986540129,0.898793718725739
0.6,0.6096739711384287,0.5997528851967717,0.00992108594165697,0.6046727361878637,0.5044638408925199,0.5997528851967717,0.9047109556957483
0.61,0.6185168714214242,0.585004863429638,0.03351200799178622,0.6012942972560358,0.49546343298489925,0.585004863429638,0.9104585695552613
0.62,0.6279640701267943,0.5715712821052078,0.05639278802158654,0.5984421017863533,0.48753607878581384,0.5715712821052078,0.9159647966806062
