processed_feature_name,feature_importance
num__elixhauser_obesity,0.00029732377
num__late_clinical_order_count_last_6h,0.00029715602
num__psychosis_home_discharge_no_followup_flag,0.00029674574
num__num_orders_first_72h,0.00029651122
num__platelet_lab_first_72h_max,0.00029614108
num__ed_length_of_stay_hours,0.00029563645
num__safety_order_activity_duration_hours,0.00029559038
num__time_to_first_transfer_hours,0.00029317776
num__platelet_lab_first_24h_min,0.00029246975
num__has_dementia,0.00029043574
num__discharged_to_residential_care_flag,0.000290359
num__mean_previous_los_days_filled,0.00028827283
num__emar_psychotropic_not_given_count,0.00028813173
cat__gender_F,0.0002880447
num__lab_activity_near_discharge_flag,0.00028626344
num__prescriptions_per_hospital_day,0.0002855015
cat__service_transfer_category_1 transfer,0.00028548585
num__hemoglobin_lab_first_72h_mean,0.00028540607
num__num_followup_referral_orders,0.00028399657
num__num_transfer_events,0.000283908
num__num_social_work_case_management_orders,0.00028348525
num__emar_administered_to_order_ratio,0.00028338822
num__not_married_flag,0.0002826873
num__psychotropic_order_density_per_day,0.0002814154
cat__anchor_year_group_2008 - 2010,0.00027950585
num__num_unique_enter_providers,0.00027856318
num__urea_nitrogen_lab_value_range,0.0002785584
num__spo2_vital_last_value,0.0002781708
num__std_previous_admission_gap_days_filled,0.00027696087
num__spo2_vital_mean_value,0.0002757633
num__late_imaging_orders_last_12h,0.00027559753
num__mean_bp_noninvasive_72h_std,0.0002750533
num__num_medication_frequency_types,0.0002743601
num__previous_admission_los_days_filled,0.00027424938
num__emar_started_stopped_activity_last_24h,0.00027405718
num__followup_order_last_24h_before_discharge,0.00027401646
num__elixhauser_congestive_heart_failure,0.0002736956
num__psychotropic_pharmacy_orders_per_day,0.00027332932
num__emar_unique_medication_count,0.00027331995
num__late_lab_activity_without_facility_discharge_flag,0.0002728756
num__medicaid_flag,0.0002716064
num__late_lab_orders_last_6h,0.0002714834
num__systolic_bp_noninvasive_vital_rate_of_change_per_day,0.00027140777
num__platelet_lab_first_value,0.00027075558
num__provider_changes_last_24h_before_discharge,0.0002706745
num__respiratory_rate_vital_relative_range,0.00027054374
num__max_previous_los_days_filled,0.00027034187
cat__discharge_location_SKILLED NURSING FACILITY,0.00026978078
num__creatinine_lab_first_24h_mean,0.00026945633
num__consult_order_proportion,0.00026842303
num__glucose_lab_first_24h_count,0.00026828094
num__num_pharmacy_records,0.00026824014
num__heart_rate_vital_relative_range,0.00026821982
num__vital_72h_mean_instability_score,0.00026787337
cat__gender_M,0.0002676181
num__mean_bp_noninvasive_vital_rate_of_change_per_day,0.00026697962
num__lab_tests_per_hospital_day,0.00026686466
num__late_clinical_order_count_last_12h,0.00026668343
num__late_lab_order_share_last_12h,0.00026655965
num__frequent_psych_admitter_and_discharge_planning,0.0002664582
num__previous_weight_kg_before_admission_missing,0.00026589123
num__elixhauser_comorbidity_group_count_simplified,0.00026577717
num__num_provider_order_changes,0.00026533182
num__num_followup_related_orders,0.00026523578
num__vital_72h_abnormal_window_count,0.00026519352
num__wbc_lab_last_value,0.0002651524
num__previous_nonpsych_admissions_30d,0.00026497006
num__had_central_line_procedure,0.0002648889
num__home_discharge_and_late_orders_flag,0.0002645589
num__hemoglobin_lab_first_24h_min,0.00026414508
num__discontinued_orders_per_hospital_day,0.0002636193
num__platelet_lab_first_24h_mean,0.00026356825
num__night_admission,0.0002634257
num__num_orders_first_24h,0.00026331557
num__admission_hour,0.00026316036
num__had_lockout_interval_order,0.00026292336
num__emar_complete_dose_not_given_count,0.0002627818
num__medical_complexity_without_psych_history_flag,0.00026251815
num__order_activity_last_12h_to_total_ratio,0.00026211463
num__care_team_touchpoint_density_per_day,0.000261325
num__urea_nitrogen_lab_std_value,0.00026130182
num__had_benzodiazepine,0.00026102838
num__medical_complexity_score,0.0002606272
num__ed_admission_with_smi_flag,0.00026017983
num__num_unique_order_providers,0.00025992712
num__num_care_team_touchpoints,0.00025904775
num__elixhauser_renal_failure,0.00025889886
num__service_change_last_24h_before_discharge_flag,0.00025886844
num__urea_nitrogen_lab_mean_value,0.00025824437
num__previous_nonpsych_admissions_180d,0.0002578386
num__antidepressant_antipsychotic_combination,0.0002575123
num__platelet_lab_rate_of_change_per_day,0.00025741765
num__late_safety_orders_and_self_harm_flag,0.0002568916
num__platelet_lab_last_to_first_ratio,0.00025676106
num__platelet_lab_value_range,0.00025648598
num__hemoglobin_lab_max_value,0.00025596702
num__elixhauser_rheumatoid_collagen,0.0002549692
num__hemoglobin_lab_first_72h_max,0.0002547223
num__self_harm_and_previous_psych_365d,0.0002545281
num__previous_nonpsych_admissions,0.00025360048
num__glucose_lab_min_value,0.00025313767
num__late_order_severity_x_low_aftercare_score,0.0002526693
num__late_care_team_touchpoint_share,0.00025147074
num__glucose_lab_coefficient_of_variation,0.0002513619
num__elixhauser_pulmonary_circulation,0.0002513061
cat__drg_mortality_category_Moderate,0.00025126763
num__urea_nitrogen_lab_coefficient_of_variation,0.0002508903
num__recent_icu_admission_30d_flag,0.00025059035
num__microbiology_test_count,0.0002502179
num__num_scheduled_psychotropic_orders,0.0002498803
cat__insurance_grouped_Private,0.00024970912
num__glucose_lab_mean_value,0.0002492513
num__glucose_lab_value_range,0.00024908193
num__safety_orders_without_self_harm_flag,0.00024906098
num__previous_admission_had_home_discharge_no_followup,0.00024872212
num__hemoglobin_lab_first_72h_min,0.00024842258
num__late_medical_to_psych_order_ratio_last_12h,0.00024833332
num__num_oxygen_support_chart_events,0.00024800037
num__smi_home_discharge_no_followup_flag,0.00024778282
num__previous_admission_had_discharge_planning_order,0.00024731422
num__prior_near_30d_readmission_flag,0.0002465808
num__previous_admission_had_safety_order,0.0002461855
num__new_orders_last_24h_per_hospital_day,0.0002458815
num__care_team_touchpoints_after_72h,0.00024582315
num__medical_complexity_late_workup_home_discharge_flag,0.00024535402
num__late_orders_but_supervised_discharge_flag,0.00024518897
num__emar_had_infusion_administration,0.0002442737
num__discontinued_pharmacy_orders_per_hospital_day,0.0002442009
num__orders_last_48h_before_discharge,0.00024413229
num__vital_72h_hours_with_3plus_instability_indicators,0.00024361614
num__discharge_planning_and_social_work_flag,0.00024354132
num__num_unique_drugs,0.00024347001
num__late_care_fragmentation_score,0.00024344432
num__has_previous_icu_admission,0.00024321249
num__glucose_lab_first_72h_min,0.00024313846
num__late_medication_orders_last_6h,0.0002428531
num__quiet_medical_frailty_low_psych_history_score,0.00024261053
num__sodium_lab_value_range,0.00024188995
num__num_high_frequency_med_orders,0.0002418108
num__late_imaging_order_share_last_12h,0.00024170046
num__mean_previous_los_days,0.000241105
num__latest_bmi_before_admission_filled,0.00024108666
num__medical_complexity_no_aftercare_flag,0.00024105373
num__wbc_lab_first_72h_mean,0.00024101608
cat__psych_medication_burden_category_2 classes,0.00024092529
num__creatinine_lab_first_72h_mean,0.00024090204
num__late_medication_order_share_last_12h,0.00024048377
num__new_mood_stabiliser_started_flag,0.00024046283
cat__nonpsych_diagnosis_burden_category_11+,0.00023991076
num__num_icu_procedure_events,0.00023935495
num__wbc_lab_min_value,0.0002391824
num__psychotropic_orders_last_48h_before_discharge,0.00023876989
num__platelet_lab_first_24h_max,0.00023833732
num__wbc_lab_coefficient_of_variation,0.00023802412
num__platelet_lab_min_value,0.00023769964
num__new_psychosis_this_admission_flag,0.00023734767
num__admitted_from_emergency_transfer_flag,0.00023729687
num__late_routine_care_orders_last_6h,0.00023719156
num__creatinine_lab_mean_value,0.0002371399
num__prn_psychotropic_orders_last_24h_before_discharge,0.00023697667
num__time_between_last_two_admissions_days,0.00023696962
cat__psych_diagnosis_burden_category_3-4 diagnoses,0.00023661958
num__wbc_lab_max_value,0.00023635809
num__platelet_lab_first_72h_mean,0.00023611377
num__sodium_lab_first_72h_min,0.00023564775
num__sodium_lab_mean_value,0.00023543937
num__heart_rate_72h_std,0.00023462668
num__late_discontinued_medication_orders,0.0002346094
num__smi_and_high_charlson_flag,0.00023447383
num__platelet_lab_first_72h_min,0.00023434014
num__previous_nonpsych_admissions_365d,0.00023419865
num__medications_per_hospital_day,0.00023412752
num__previous_icu_admissions_30d,0.00023371489
num__vital_abnormality_burden_score,0.00023367793
num__spo2_72h_max,0.00023336742
num__wbc_lab_rate_of_change_per_day,0.00023333193
num__safety_orders_last_12h_before_discharge,0.00023317616
num__spo2_vital_rate_of_change_per_day,0.00023305784
num__previous_height_cm_before_admission_missing,0.00023296158
num__glucose_lab_last_to_first_ratio,0.00023284955
num__pain_max_score,0.00023256007
num__num_inputevent_rate_changes,0.00023240717
num__wbc_lab_first_value,0.00023166227
num__wbc_lab_first_72h_min,0.00023140294
num__elixhauser_diabetes_uncomplicated,0.0002313032
num__num_stopped_inputevents,0.00023128594
