processed_feature_name,clean_train_nonzero_count,clean_test_nonzero_count,clean_train_nonzero_percent,clean_test_nonzero_percent,all_zero_train,near_zero_train,core_rapid_trial_keep,clinically_relevant_extra_candidate,explicit_aftercare_addback_candidate,rapid_trial_mean_abs_shap,high_recent_shap_signal,extra_keep_after_sparsity_check,keep_in_primary_reduced_matrix,primary_reduced_selection_reason
num__late_icu_intervention_activity,191320,47171,100.0,100.0,False,False,True,True,False,0.0002118263877722413,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__has_drg_record,191320,47171,100.0,100.0,False,False,False,False,False,8.270341641036794e-05,False,False,False,removed_not_selected_by_signal_or_family_rule
num__creatinine_lab_first_24h_max_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__glucose_lab_first_24h_max_missing,191320,47171,100.0,100.0,False,False,False,False,False,1.702711428947189e-05,False,False,False,removed_not_selected_by_signal_or_family_rule
num__hemoglobin_lab_first_24h_max_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__platelet_lab_first_24h_max_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__potassium_lab_first_24h_max_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0002108027676078403,False,False,False,removed_not_selected_by_signal_or_family_rule
num__sodium_lab_first_24h_max_missing,191320,47171,100.0,100.0,False,False,False,False,False,5.752099185014002e-05,False,False,False,removed_not_selected_by_signal_or_family_rule
num__urea_nitrogen_lab_first_24h_max_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__wbc_lab_first_24h_max_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__creatinine_lab_first_24h_mean_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__glucose_lab_first_24h_mean_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__hemoglobin_lab_first_24h_mean_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__platelet_lab_first_24h_mean_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__potassium_lab_first_24h_mean_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__sodium_lab_first_24h_mean_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__urea_nitrogen_lab_first_24h_mean_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__wbc_lab_first_24h_mean_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__creatinine_lab_first_24h_min_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__glucose_lab_first_24h_min_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__hemoglobin_lab_first_24h_min_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__platelet_lab_first_24h_min_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__potassium_lab_first_24h_min_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__sodium_lab_first_24h_min_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__urea_nitrogen_lab_first_24h_min_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__wbc_lab_first_24h_min_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__creatinine_lab_first_72h_max_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__glucose_lab_first_72h_max_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__hemoglobin_lab_first_72h_max_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__platelet_lab_first_72h_max_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__potassium_lab_first_72h_max_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__sodium_lab_first_72h_max_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__urea_nitrogen_lab_first_72h_max_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__wbc_lab_first_72h_max_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__creatinine_lab_first_72h_mean_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__glucose_lab_first_72h_mean_missing,191320,47171,100.0,100.0,False,False,False,False,False,4.21126181271682e-05,False,False,False,removed_not_selected_by_signal_or_family_rule
num__hemoglobin_lab_first_72h_mean_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__platelet_lab_first_72h_mean_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__potassium_lab_first_72h_mean_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__sodium_lab_first_72h_mean_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__urea_nitrogen_lab_first_72h_mean_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__wbc_lab_first_72h_mean_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__creatinine_lab_first_72h_min_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__glucose_lab_first_72h_min_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__hemoglobin_lab_first_72h_min_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__platelet_lab_first_72h_min_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__potassium_lab_first_72h_min_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__sodium_lab_first_72h_min_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__urea_nitrogen_lab_first_72h_min_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__wbc_lab_first_72h_min_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__creatinine_lab_first_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__glucose_lab_first_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__hemoglobin_lab_first_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__platelet_lab_first_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__potassium_lab_first_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__sodium_lab_first_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__urea_nitrogen_lab_first_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__wbc_lab_first_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__creatinine_lab_last_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__glucose_lab_last_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__hemoglobin_lab_last_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__platelet_lab_last_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__potassium_lab_last_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__sodium_lab_last_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__urea_nitrogen_lab_last_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__wbc_lab_last_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__creatinine_lab_max_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__glucose_lab_max_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__hemoglobin_lab_max_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__platelet_lab_max_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__potassium_lab_max_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__sodium_lab_max_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__urea_nitrogen_lab_max_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__wbc_lab_max_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__creatinine_lab_mean_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__glucose_lab_mean_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__hemoglobin_lab_mean_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__platelet_lab_mean_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__potassium_lab_mean_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__sodium_lab_mean_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__urea_nitrogen_lab_mean_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__wbc_lab_mean_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__creatinine_lab_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__glucose_lab_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__hemoglobin_lab_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__platelet_lab_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__potassium_lab_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__sodium_lab_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__urea_nitrogen_lab_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__wbc_lab_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__creatinine_lab_std_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__glucose_lab_std_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__hemoglobin_lab_std_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__platelet_lab_std_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__potassium_lab_std_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__sodium_lab_std_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__urea_nitrogen_lab_std_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__wbc_lab_std_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__creatinine_lab_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__glucose_lab_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__hemoglobin_lab_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__platelet_lab_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__potassium_lab_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__sodium_lab_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__urea_nitrogen_lab_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__wbc_lab_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__creatinine_lab_value_range_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__glucose_lab_value_range_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__hemoglobin_lab_value_range_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__platelet_lab_value_range_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__potassium_lab_value_range_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__sodium_lab_value_range_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__urea_nitrogen_lab_value_range_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__wbc_lab_value_range_missing,191320,47171,100.0,100.0,False,False,False,False,False,7.023842488528345e-05,False,False,False,removed_not_selected_by_signal_or_family_rule
num__heart_rate_vital_first_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__mean_bp_arterial_vital_first_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__mean_bp_noninvasive_vital_first_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__respiratory_rate_vital_first_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__spo2_vital_first_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__systolic_bp_arterial_vital_first_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__systolic_bp_noninvasive_vital_first_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__heart_rate_vital_last_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__mean_bp_arterial_vital_last_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__mean_bp_noninvasive_vital_last_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__respiratory_rate_vital_last_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__spo2_vital_last_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__systolic_bp_arterial_vital_last_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__systolic_bp_noninvasive_vital_last_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__heart_rate_vital_max_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__mean_bp_arterial_vital_max_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__mean_bp_noninvasive_vital_max_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__respiratory_rate_vital_max_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__spo2_vital_max_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__systolic_bp_arterial_vital_max_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__systolic_bp_noninvasive_vital_max_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__heart_rate_vital_mean_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__mean_bp_arterial_vital_mean_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__mean_bp_noninvasive_vital_mean_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__respiratory_rate_vital_mean_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__spo2_vital_mean_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__systolic_bp_arterial_vital_mean_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__systolic_bp_noninvasive_vital_mean_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__heart_rate_vital_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__mean_bp_arterial_vital_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__mean_bp_noninvasive_vital_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__respiratory_rate_vital_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__spo2_vital_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__systolic_bp_arterial_vital_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__systolic_bp_noninvasive_vital_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__heart_rate_vital_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__mean_bp_arterial_vital_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__mean_bp_noninvasive_vital_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__respiratory_rate_vital_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__spo2_vital_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__systolic_bp_arterial_vital_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__systolic_bp_noninvasive_vital_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__previous_psych_admissions,191320,47171,100.0,100.0,False,False,True,False,False,0.02234314744882279,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__has_previous_psych_admission,191320,47171,100.0,100.0,False,False,True,False,False,6.492067041108385e-05,False,False,True,kept_rapid_trial_core
num__days_since_previous_psych_admission_filled,191320,47171,100.0,100.0,False,False,True,False,False,0.02605459697249044,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__recent_psych_admission_30d,191320,47171,100.0,100.0,False,False,True,False,False,0.000678494986694863,False,False,True,kept_rapid_trial_core
num__recent_psych_admission_90d,191320,47171,100.0,100.0,False,False,True,False,False,0.0001858352539674756,False,False,True,kept_rapid_trial_core
num__recent_psych_admission_365d,191320,47171,100.0,100.0,False,False,True,False,False,0.001578720791086302,False,False,True,kept_rapid_trial_core
num__has_previous_hospital_admission,191320,47171,100.0,100.0,False,False,True,False,False,0.001219321045304226,False,False,True,kept_rapid_trial_core
num__has_previous_nonpsych_admission,191320,47171,100.0,100.0,False,False,True,False,False,0.0005838759629383368,False,False,True,kept_rapid_trial_core
num__has_multiple_previous_hospital_admissions,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__admission_year,191320,47171,100.0,100.0,False,False,True,False,False,0.009351115158767237,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__admission_month,191320,47171,100.0,100.0,False,False,True,False,False,0.002043418576461269,False,False,True,kept_rapid_trial_core
num__admission_dayofweek,191320,47171,100.0,100.0,False,False,True,False,False,0.002287546276248668,False,False,True,kept_rapid_trial_core
num__weekend_admission,191320,47171,100.0,100.0,False,False,False,False,False,0.000200014731177116,False,False,False,removed_not_selected_by_signal_or_family_rule
num__admission_hour,191320,47171,100.0,100.0,False,False,True,False,False,0.007672721887984328,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__night_admission,191320,47171,100.0,100.0,False,False,True,False,False,0.001600356008556353,False,False,True,kept_rapid_trial_core
num__discharge_hour,191320,47171,100.0,100.0,False,False,True,False,False,0.04502572065624608,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__discharge_month,191320,47171,100.0,100.0,False,False,True,False,False,0.007245551447871085,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__discharge_dayofweek,191320,47171,100.0,100.0,False,False,True,False,False,0.008180390148889043,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__weekend_discharge,191320,47171,100.0,100.0,False,False,True,False,False,0.0001873486306085862,False,False,True,kept_rapid_trial_core
num__friday_discharge,191320,47171,100.0,100.0,False,False,True,False,False,0.0002157060074764424,False,False,True,kept_rapid_trial_core
num__night_discharge,191320,47171,100.0,100.0,False,False,True,False,False,0.002869902327338321,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__discharged_home_with_services_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.006799371732150873,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__discharged_home_without_services_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.0007547382727490057,False,False,True,kept_rapid_trial_core
num__discharged_to_rehab_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.0002747690573649114,False,False,True,kept_rapid_trial_core
num__discharged_to_snf_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.0007649990267445468,False,False,True,kept_rapid_trial_core
num__discharged_to_acute_hospital_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.002403116678185837,False,False,True,kept_rapid_trial_core
num__discharged_to_residential_care_flag,191320,47171,100.0,100.0,False,False,True,False,False,5.542826693272218e-05,False,False,True,kept_rapid_trial_core
num__discharged_to_psych_facility_or_transfer_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.01404777776700664,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__admitted_from_ed_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.003100193855141133,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__admitted_from_clinic_referral_flag,191320,47171,100.0,100.0,False,False,False,False,False,0.0007631227140391298,False,False,False,removed_not_selected_by_signal_or_family_rule
num__admitted_from_emergency_transfer_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.001565892377940511,False,False,True,kept_rapid_trial_core
num__admission_source_high_acuity_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.002426837722856769,False,False,True,kept_rapid_trial_core
num__psych_diagnosis_group_count,191320,47171,100.0,100.0,False,False,True,False,False,0.02913362425065493,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
