processed_feature_name,train_nonzero_count,test_nonzero_count,train_nonzero_percent,test_nonzero_percent,all_zero_train,all_zero_test,very_rare_train,rare_train,timing_or_leakage_flags,has_timing_or_leakage_flag,feature_family,random_forest_importance,random_forest_importance_normalised,regularised_random_forest_importance,regularised_random_forest_importance_normalised,xgboost_importance,xgboost_importance_normalised,targeted_xgboost_importance,targeted_xgboost_importance_normalised,catboost_importance,catboost_importance_normalised,targeted_catboost_importance,targeted_catboost_importance_normalised,lightgbm_importance,lightgbm_importance_normalised,targeted_lightgbm_importance,targeted_lightgbm_importance_normalised,available_model_signal_count,mean_available_model_signal,removal_review_reason,review_for_removal
num__platelet_lab_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,laboratory_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__potassium_lab_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,laboratory_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__sodium_lab_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,laboratory_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__urea_nitrogen_lab_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,laboratory_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__wbc_lab_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,laboratory_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__creatinine_lab_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,laboratory_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__glucose_lab_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,laboratory_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__hemoglobin_lab_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,laboratory_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__platelet_lab_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,laboratory_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__potassium_lab_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,laboratory_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__sodium_lab_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,laboratory_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__urea_nitrogen_lab_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,laboratory_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__wbc_lab_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,laboratory_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__heart_rate_vital_last_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__mean_bp_arterial_vital_last_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__mean_bp_noninvasive_vital_last_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__respiratory_rate_vital_last_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__spo2_vital_last_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__systolic_bp_arterial_vital_last_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__systolic_bp_noninvasive_vital_last_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__heart_rate_vital_max_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__mean_bp_arterial_vital_max_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__mean_bp_noninvasive_vital_max_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__respiratory_rate_vital_max_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__spo2_vital_max_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__systolic_bp_arterial_vital_max_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__systolic_bp_noninvasive_vital_max_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__heart_rate_vital_mean_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__mean_bp_arterial_vital_mean_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__mean_bp_noninvasive_vital_mean_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__respiratory_rate_vital_mean_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__spo2_vital_mean_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__systolic_bp_arterial_vital_mean_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__systolic_bp_noninvasive_vital_mean_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__heart_rate_vital_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__mean_bp_arterial_vital_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__mean_bp_noninvasive_vital_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__respiratory_rate_vital_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__spo2_vital_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__systolic_bp_arterial_vital_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__systolic_bp_noninvasive_vital_min_value_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__heart_rate_vital_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__mean_bp_arterial_vital_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__mean_bp_noninvasive_vital_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__respiratory_rate_vital_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__spo2_vital_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__systolic_bp_arterial_vital_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__systolic_bp_noninvasive_vital_value_change_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,vital_sign_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__last_order_hours_from_admission_missing,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,last_order_hours_from_admission_missing,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__last_order_after_72h_flag,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,last_order_after_72h_flag,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction,True
num__late_discharge_planning_after_72h_flag,0,0,0.0,0.0,True,True,True,True,full_record_not_early_prediction,True,late_discharge_planning_after_72h_flag,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction; all_zero_in_training; very_rare_and_low_recorded_model_signal,True
num__cancelled_orders_last_24h_before_discharge,0,0,0.0,0.0,True,True,True,True,full_record_not_early_prediction,True,discharge_readiness_trajectory_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction; all_zero_in_training; very_rare_and_low_recorded_model_signal,True
cat__last_careunit_before_discharge_No transfer record,3,1,0.0015680535228935815,0.002119946577346251,False,False,True,True,full_record_not_early_prediction,True,icu_care_features,,,,,,,,,,,,,,,,,0,,full_record_only_not_for_early_prediction; very_rare_and_low_recorded_model_signal,True
cat__discharge_location_REHAB,4882,1244,2.5517457662554883,2.637213542218736,False,False,False,False,post_discharge_context,True,discharge_location,3.4950605822728235e-05,0.0018574885150381977,1.911440971256325e-05,0.0006686953069233114,0.0003847463,0.00349548957130304,0.00022324949,0.0012019832958128837,0.022717024042158,0.00448182320540907,0.0168037100810375,0.0025170244324236968,3.0,0.0028011204481792717,3.0,0.002898550724637681,8,0.002490271937465894,post_discharge_context_review,True
cat__discharge_location_SKILLED NURSING FACILITY,22542,5597,11.782354171022371,11.865340993406965,False,False,False,False,post_discharge_context,True,discharge_location,0.0001308413113822,0.006953705879024496,9.891881208734288e-05,0.0034605591490360927,0.0004286655,0.0038945034294739244,0.00026978078,0.0014525094372729382,0.0399431230140212,0.007880346267562585,0.0,0.0,3.0,0.0028011204481792717,3.0,0.002898550724637681,8,0.0036676619168983736,post_discharge_context_review,True
cat__discharge_location_CHRONIC/LONG TERM ACUTE CARE,3474,795,1.8158059795107673,1.6853575289902694,False,False,False,False,post_discharge_context,True,discharge_location,2.8055667602851312e-05,0.0014910494146609793,1.625817287207927e-05,0.000568773195834641,0.00039144777,0.0035563736356784485,0.0004981952,0.002682300902251372,0.0292842524405289,0.005777466357276956,0.0232458087124906,0.003481985121060475,7.0,0.006535947712418301,8.0,0.007729468599033816,8,0.003977920617276873,post_discharge_context_review,True
cat__discharge_location_HOME,58034,14459,30.3334727158687,30.65230756184944,False,False,False,False,post_discharge_context,True,discharge_location,0.0001814400285785,0.00964283054096881,0.0001405010511476,0.0049152652335604455,0.00048400255,0.00439725051549314,0.00021702367,0.0011684632566730953,0.0095372168820219,0.001881589765346941,0.1172299562345184,0.017559852117849984,0.0,0.0,0.0,0.0,8,0.004945656428736552,post_discharge_context_review,True
cat__discharge_location_OTHER FACILITY,897,224,0.46884800334518084,0.4748680333255602,False,False,False,True,post_discharge_context,True,discharge_location,7.202020938173954e-07,3.8275935031212825e-05,0.0,0.0,0.00011494567,0.0010443021563857552,0.00016763713,0.0009025643463642977,0.0256051632568216,0.005051621843149193,0.0269240401675719,0.004032946688232275,20.0,0.018674136321195144,13.0,0.012560386473429951,8,0.0052880292204734785,post_discharge_context_review,True
cat__discharge_location_grouped_Home health care,33080,8114,17.29040351243989,17.20124652858748,False,False,False,False,post_discharge_context,True,discharge_location,0.0001552123424836,0.008248931220756657,0.0001027810883505,0.003595676374733989,0.0007400952,0.0067238984582085335,0.00037965982,0.002044102146577473,0.0283515084846051,0.00559344606048956,0.0935666581876907,0.01401533135140316,5.0,0.004668534080298786,0.0,0.0,8,0.005611239961558521,post_discharge_context_review,True
cat__discharge_location_ACUTE HOSPITAL,1080,279,0.5644992682416893,0.591465095079604,False,False,False,False,post_discharge_context,True,discharge_location,8.105576734312307e-05,0.0043077982018712435,6.478984310539716e-05,0.0022665970161977285,0.00051920867,0.004717104469400021,0.00060635625,0.0032646438915123204,0.0585665460737902,0.011554546263060506,0.0606341054485152,0.009082370745273212,4.0,0.003734827264239029,14.0,0.01352657004830918,8,0.006556807237482905,post_discharge_context_review,True
cat__discharge_location_HOME HEALTH CARE,33080,8114,17.29040351243989,17.20124652858748,False,False,False,False,post_discharge_context,True,discharge_location,0.0001439018691539,0.007647823634349628,0.0001424325973236,0.004982838121367068,0.0006119716,0.005559872429529889,0.0004937333,0.002658277871929612,0.0765726872480775,0.015106963217192779,0.0403713488970435,0.006047216421475297,7.0,0.006535947712418301,11.0,0.010628019323671498,8,0.0073958698414917584,post_discharge_context_review,True
cat__discharge_location_Unknown,56081,13650,29.31266987246498,28.937270780776323,False,False,False,False,post_discharge_context,True,discharge_location,0.0001247905307739,0.006632130466456848,0.0001710121454288,0.005982660244012857,0.0035650893,0.032389479688080314,0.0012538495,0.006750770872817386,0.0057791689907917,0.001140167552001687,0.0,0.0,3.0,0.0028011204481792717,4.0,0.003864734299516908,8,0.007445132946383159,post_discharge_context_review,True
cat__last_service_PSYCH,7672,1880,4.010035542546519,3.9854995654109517,False,False,False,False,post_discharge_context,True,last_service,0.0002659449846891,0.014133939686126215,0.0004261041369308,0.01490675573616886,0.0013820552,0.012556220913794719,0.001274275,0.006860742500562766,0.0539507617984428,0.010643901935791964,0.0146196072505084,0.0021898680984441432,0.0,0.0,0.0,0.0,8,0.007661428608861083,post_discharge_context_review,True
cat__last_icu_careunit_Medical/Surgical Intensive Care Unit (MICU/SICU),5738,1436,2.99916370478779,3.044243285069216,False,False,False,False,post_discharge_context,True,last_icu_careunit,3.3178723731871064e-05,0.001763319886017502,2.4369510994717795e-05,0.00085253888972952,0.0004234471,0.003847093323700619,0.00030580434,0.0016464615819148506,0.0612235594877333,0.012078746279470849,0.0452814402570071,0.006782698041835282,22.0,0.02054154995331466,25.0,0.024154589371980676,8,0.008958374665995495,post_discharge_context_review,True
cat__discharge_location_AGAINST ADVICE,2048,527,1.070457871628685,1.1172118462614742,False,False,False,False,post_discharge_context,True,discharge_location,6.315666692331108e-05,0.0033565307580979077,5.9148844401165536e-05,0.0020692532626314913,0.0011655311,0.010589060388831189,0.00059209974,0.0031878863281396587,0.0774948965569567,0.015288905142028917,0.1026456953226145,0.015375278540522619,11.0,0.01027077497665733,14.0,0.01352657004830918,8,0.009208032430652286,post_discharge_context_review,True
cat__last_service_NMED,8058,2035,4.21179176249216,4.314091284899621,False,False,False,False,post_discharge_context,True,last_service,0.0001023505050719,0.005439530537573175,0.0001128232548623,0.003946989845500992,0.00094261544,0.00856383138777222,0.0006465078,0.003480821283008246,0.0850302967608654,0.01677555812233338,0.0913310920731252,0.013680466342216306,18.0,0.01680672268907563,14.0,0.01352657004830918,8,0.01027756128197364,post_discharge_context_review,True
cat__discharge_location_grouped_Psych facility,2362,571,1.2345808070248798,1.2104894956647092,False,False,False,False,post_discharge_context,True,discharge_location,0.0008092188027257,0.04300682625760036,0.0012846464101412,0.04494185478051588,0.0,0.0,0.00054050767,0.002910112764865633,0.0,0.0,0.1321162465093088,0.019789666614118972,0.0,0.0,0.0,0.0,8,0.013831057552137606,post_discharge_context_review,True
cat__last_service_TRAUM,2417,570,1.2633284549445953,1.208369549087363,False,False,False,False,post_discharge_context,True,last_service,1.50965578990201e-05,0.000802323228852406,3.2590394235117734e-05,0.0011401368916707873,0.0007979346,0.007249379845581005,0.00044472763,0.0023944295794201035,0.0859007056673047,0.01694728038788343,0.0383243888780902,0.0057406026823038445,47.0,0.04388422035480859,40.0,0.03864734299516908,8,0.014600714495711153,post_discharge_context_review,True
cat__last_service_MED,114280,28269,59.73238553209283,59.928769795001166,False,False,False,False,post_discharge_context,True,last_service,0.0003050539791665,0.01621243035506971,0.0003010908589006,0.010533312162499453,0.001108377,0.010069805075635945,0.0005354965,0.0028831324450786597,0.124748973715711,0.02461162360934526,0.0845496113571328,0.012664669677798425,26.0,0.02427637721755369,38.0,0.03671497584541063,8,0.01724579079854897,post_discharge_context_review,True
cat__last_service_VSURG,3082,766,1.6109136525193393,1.623879078247228,False,False,False,False,post_discharge_context,True,last_service,7.78731983166507e-05,0.004138657058940198,7.124173387705546e-05,0.002492308881992572,0.0009307885,0.008456381503444736,0.0004987431,0.0026852508155872363,0.1315978388063252,0.025962830635268486,0.1494585643876964,0.022387369002713427,69.0,0.06442577030812324,55.0,0.05314009661835749,8,0.022961083103053424,post_discharge_context_review,True
cat__discharge_location_grouped_Other,4432,1136,2.316537737821451,2.408259311865341,False,False,False,False,post_discharge_context,True,discharge_location,0.0001491487186657,0.007926673241642115,0.0001308860578473,0.004578895918855226,0.00079352467,0.007209314835663621,0.0006067933,0.003266996984455265,0.0869156177460076,0.01714751156681511,0.1165488454542589,0.01745782866785992,80.0,0.07469654528478058,56.0,0.05410628019323672,8,0.023298755836663573,post_discharge_context_review,True
cat__discharge_location_PSYCH FACILITY,2362,571,1.2345808070248798,1.2104894956647092,False,False,False,False,post_discharge_context,True,discharge_location,0.000833320694231,0.04428774787849765,0.0011868983752222,0.04152225390378307,0.0031245658,0.028387244188573458,0.0031454687,0.016935316783488582,0.1027563254647479,0.020272711914897705,0.3889933251238998,0.05826723376354147,0.0,0.0,0.0,0.0,8,0.02620906355409774,post_discharge_context_review,True
cat__discharge_location_grouped_Unknown / not modelled,62514,15255,32.67509931005645,32.33978503741706,False,False,False,False,post_discharge_context,True,discharge_location,0.0013861637232143,0.07366920072552158,0.0018691175493189,0.06538889519021099,0.002959753,0.02688989015653402,0.001535168,0.008265399810169657,0.0,0.0,0.0889004742122329,0.013316384570259574,11.0,0.01027077497665733,17.0,0.01642512077294686,8,0.0267782082752875,post_discharge_context_review,True
cat__discharge_location_grouped_Facility / rehab / long-term care,30898,7636,16.149905916788626,16.187912064615972,False,False,False,False,post_discharge_context,True,discharge_location,0.0002144487384488,0.011397114852699923,0.000186386402302,0.006520510670635509,0.00055231934,0.005017920881887565,0.0006108772,0.0032889848491611156,0.1551384828885836,0.030607145168824748,0.1906802361222288,0.02856195511499425,110.0,0.10270774976657329,117.0,0.11304347826086956,8,0.037643107445705745,post_discharge_context_review,True
cat__last_service_OMED,8522,2028,4.4543173740330335,4.299251658858196,False,False,False,False,post_discharge_context,True,last_service,0.0017880352191598,0.09502710484959138,0.0028281075430275,0.09893804045928359,0.004328592,0.03932603950817921,0.004720233,0.025413904499153546,0.4387694335706707,0.08656446485031846,0.5582586413410126,0.08362145223230541,123.0,0.11484593837535013,111.0,0.1072463768115942,8,0.08137291519822198,post_discharge_context_review,True
cat__discharge_location_Unknown / not modelled,6433,1605,3.36242943759147,3.4025142566407327,False,False,False,False,post_discharge_context,True,discharge_location,0.0085322648812728,0.4534566326149834,0.0126456066807123,0.44239178545139735,0.0041675055,0.03786253958413131,0.0030137734,0.016226264544502208,5.068701508515784,1.0,6.676021839349747,1.0,510.0,0.47619047619047616,470.0,0.45410628019323673,8,0.4850292473223409,post_discharge_context_review,True
cat__last_service_ENT,379,106,0.19809742839222244,0.2247143371987026,False,False,False,True,post_discharge_context,True,last_service,,,,,,,,,,,,,,,,,0,,post_discharge_context_review,True
cat__discharge_location_ASSISTED LIVING,388,99,0.2028015889609032,0.20987471115727885,False,False,False,True,post_discharge_context,True,discharge_location,,,,,,,,,,,,,,,,,0,,post_discharge_context_review,True
cat__last_icu_careunit_Neuro Stepdown,467,117,0.2440936650637675,0.24803374954951135,False,False,False,True,post_discharge_context,True,last_icu_careunit,,,,,,,,,,,,,,,,,0,,post_discharge_context_review,True
cat__last_icu_careunit_Neuro Surgical Intensive Care Unit (Neuro SICU),641,150,0.3350407693915952,0.3179919866019376,False,False,False,True,post_discharge_context,True,last_icu_careunit,,,,,,,,,,,,,,,,,0,,post_discharge_context_review,True
cat__last_service_PSURG,1012,260,0.5289567217227681,0.5511861101100253,False,False,False,False,post_discharge_context,True,last_service,,,,,,,,,,,,,,,,,0,,post_discharge_context_review,True
cat__last_service_GU,1294,278,0.6763537528747648,0.5893451485022577,False,False,False,False,post_discharge_context,True,last_service,,,,,,,,,,,,,,,,,0,,post_discharge_context_review,True
cat__last_service_TSURG,1368,330,0.7150324064394732,0.6995823705242628,False,False,False,False,post_discharge_context,True,last_service,,,,,,,,,,,,,,,,,0,,post_discharge_context_review,True
cat__last_service_GYN,1535,387,0.8023207192138825,0.8204193254329991,False,False,False,False,post_discharge_context,True,last_service,,,,,,,,,,,,,,,,,0,,post_discharge_context_review,True
cat__last_icu_careunit_Neuro Intermediate,1799,465,0.9403094292285177,0.9857751584660066,False,False,False,False,post_discharge_context,True,last_icu_careunit,,,,,,,,,,,,,,,,,0,,post_discharge_context_review,True
cat__last_service_OBS,2612,568,1.3652519339326783,1.2041296559326704,False,False,False,False,post_discharge_context,True,last_service,,,,,,,,,,,,,,,,,0,,post_discharge_context_review,True
cat__last_service_CSURG,3303,782,1.7264269287058331,1.6577982234847681,False,False,False,False,post_discharge_context,True,last_service,,,,,,,,,,,,,,,,,0,,post_discharge_context_review,True
cat__last_icu_careunit_Coronary Care Unit (CCU),3340,794,1.7457662554881874,1.683237582412923,False,False,False,False,post_discharge_context,True,last_icu_careunit,,,,,,,,,,,,,,,,,0,,post_discharge_context_review,True
cat__last_icu_careunit_Trauma SICU (TSICU),3703,910,1.9355007317583106,1.9291513853850883,False,False,False,False,post_discharge_context,True,last_icu_careunit,,,,,,,,,,,,,,,,,0,,post_discharge_context_review,True
cat__last_icu_careunit_Cardiac Vascular Intensive Care Unit (CVICU),3834,939,2.003972402257997,1.9906298361281296,False,False,False,False,post_discharge_context,True,last_icu_careunit,,,,,,,,,,,,,,,,,0,,post_discharge_context_review,True
cat__last_icu_careunit_Surgical Intensive Care Unit (SICU),4225,1053,2.208342044741794,2.232303745945602,False,False,False,False,post_discharge_context,True,last_icu_careunit,,,,,,,,,,,,,,,,,0,,post_discharge_context_review,True
cat__last_service_NSURG,4271,1064,2.2323855320928288,2.255623158296411,False,False,False,False,post_discharge_context,True,last_service,,,,,,,,,,,,,,,,,0,,post_discharge_context_review,True
cat__last_service_ORTHO,7000,1800,3.658791553418357,3.8159038392232514,False,False,False,False,post_discharge_context,True,last_service,,,,,,,,,,,,,,,,,0,,post_discharge_context_review,True
cat__last_icu_careunit_Medical Intensive Care Unit (MICU),8567,2174,4.477838176876437,4.608763859150749,False,False,False,False,post_discharge_context,True,last_icu_careunit,,,,,,,,,,,,,,,,,0,,post_discharge_context_review,True
cat__last_service_SURG,11376,2762,5.94605895881246,5.855292446630345,False,False,False,False,post_discharge_context,True,last_service,,,,,,,,,,,,,,,,,0,,post_discharge_context_review,True
cat__last_service_CMED,13119,3281,6.857098055613632,6.955544720273049,False,False,False,False,post_discharge_context,True,last_service,,,,,,,,,,,,,,,,,0,,post_discharge_context_review,True
cat__discharge_location_grouped_Home,58034,14459,30.3334727158687,30.65230756184944,False,False,False,False,post_discharge_context,True,discharge_location,,,,,,,,,,,,,,,,,0,,post_discharge_context_review,True
cat__last_icu_careunit_No ICU,158904,39101,83.05665900062722,82.89203112081576,False,False,False,False,post_discharge_context,True,last_icu_careunit,,,,,,,,,,,,,,,,,0,,post_discharge_context_review,True
num__same_first_last_service,191320,47171,100.0,100.0,False,False,False,False,post_discharge_context,True,service_transfer_features,,,,,,,,,,,,,,,,,0,,post_discharge_context_review,True
cat__last_icu_careunit_Med/Surg,1,0,0.0005226845076311938,0.0,False,True,True,True,post_discharge_context,True,last_icu_careunit,,,,,,,,,,,,,,,,,0,,post_discharge_context_review; very_rare_and_low_recorded_model_signal,True
cat__last_icu_careunit_Medicine,3,5,0.0015680535228935815,0.010599732886731255,False,False,True,True,post_discharge_context,True,last_icu_careunit,,,,,,,,,,,,,,,,,0,,post_discharge_context_review; very_rare_and_low_recorded_model_signal,True
cat__last_service_EYE,3,0,0.0015680535228935815,0.0,False,True,True,True,post_discharge_context,True,last_service,,,,,,,,,,,,,,,,,0,,post_discharge_context_review; very_rare_and_low_recorded_model_signal,True
cat__last_icu_careunit_Surgery/Trauma,5,1,0.0026134225381559692,0.002119946577346251,False,False,True,True,post_discharge_context,True,last_icu_careunit,,,,,,,,,,,,,,,,,0,,post_discharge_context_review; very_rare_and_low_recorded_model_signal,True
cat__last_icu_careunit_Intensive Care Unit (ICU),6,4,0.003136107045787163,0.008479786309385003,False,False,True,True,post_discharge_context,True,last_icu_careunit,,,,,,,,,,,,,,,,,0,,post_discharge_context_review; very_rare_and_low_recorded_model_signal,True
cat__last_service_Unknown,7,3,0.0036587915534183565,0.0063598397320387525,False,False,True,True,post_discharge_context,True,last_service,,,,,,,,,,,,,,,,,0,,post_discharge_context_review; very_rare_and_low_recorded_model_signal,True
cat__last_service_DENT,10,2,0.0052268450763119385,0.004239893154692502,False,False,True,True,post_discharge_context,True,last_service,,,,,,,,,,,,,,,,,0,,post_discharge_context_review; very_rare_and_low_recorded_model_signal,True
cat__discharge_location_HEALTHCARE FACILITY,19,7,0.009931005644992682,0.014839626041423757,False,False,True,True,post_discharge_context,True,discharge_location,,,,,,,,,,,,,,,,,0,,post_discharge_context_review; very_rare_and_low_recorded_model_signal,True
cat__last_icu_careunit_PACU,35,8,0.018293957767091782,0.016959572618770007,False,False,True,True,post_discharge_context,True,last_icu_careunit,,,,,,,,,,,,,,,,,0,,post_discharge_context_review; very_rare_and_low_recorded_model_signal,True
