processed_feature_name,train_nonzero_count,test_nonzero_count,train_nonzero_percent,test_nonzero_percent,all_zero_train,all_zero_test,very_rare_train,rare_train,timing_or_leakage_flags,has_timing_or_leakage_flag,feature_family,random_forest_importance,random_forest_importance_normalised,regularised_random_forest_importance,regularised_random_forest_importance_normalised,xgboost_importance,xgboost_importance_normalised,targeted_xgboost_importance,targeted_xgboost_importance_normalised,catboost_importance,catboost_importance_normalised,targeted_catboost_importance,targeted_catboost_importance_normalised,lightgbm_importance,lightgbm_importance_normalised,targeted_lightgbm_importance,targeted_lightgbm_importance_normalised,available_model_signal_count,mean_available_model_signal,removal_review_reason,review_for_removal
num__prior_psych_admission_no_followup_flag,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,0.0004181915601332,0.02222525194479416,0.0005448352404914,0.01906042477072007,0.0,0.0,0.00017856994,0.0009614269892142144,0.0,0.0,0.043509487908653,0.006517277647625383,0.0,0.0,0.0,0.0,8,0.006095547669044229,,False
num__no_psychotropic_discharge_med_in_psychosis_flag,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,0.0001531575189691,0.008139725357545778,0.0001220412397242,0.0042694702835127,0.00012268142,0.001114582841219391,9.120599e-05,0.0004910563354840224,0.0301390633590944,0.005946111308479815,0.0875363470359803,0.013112052228473007,1.0,0.0009337068160597573,2.0,0.001932367149758454,8,0.004492384040066615,,False
num__mostly_psych_readmission_pattern_flag,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,0.0082791346224133,0.4400037456743397,0.0114638570896909,0.40104965575145896,0.023956789,0.2176517515864542,0.031341556,0.16874406645580267,0.1644546006574974,0.032445114469889735,0.6300081995514253,0.09436880446346606,9.0,0.008403361344537815,3.0,0.002898550724637681,8,0.17069563130882334,,False
num__mostly_medical_readmission_pattern_flag,191320,47171,100.0,100.0,False,False,False,False,,False,medication_features,,,,,,,,,,,,,,,,,0,,,False
num__mixed_psych_medical_readmission_pattern_flag,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,8.343201632248901e-05,0.0044340865761109014,7.441257107625878e-05,0.002603236919321996,0.00014759741,0.0013409491069994411,0.00017722236,0.0009541715699531378,0.003481322636162,0.0006868273127374194,0.0,0.0,6.0,0.0056022408963585435,8.0,0.007729468599033816,8,0.002918872622564407,,False
num__rapid_recurrent_readmission_pattern_flag,191320,47171,100.0,100.0,False,False,False,False,,False,rapid_recurrent_readmission_pattern_flag,,,,,,,,,,,,,,,,,0,,,False
num__long_gap_recurrent_readmission_pattern_flag,191320,47171,100.0,100.0,False,False,False,False,,False,long_gap_recurrent_readmission_pattern_flag,,,,,,,,,,,,,,,,,0,,,False
num__holiday_period_discharge_flag,191320,47171,100.0,100.0,False,False,False,False,,False,holiday_period_discharge_flag,2.24649496554018e-05,0.0011939245398912186,8.846028745531581e-06,0.000309467987554842,0.00024181014,0.0021968887617771194,7.445692e-05,0.000400878739287047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0005126450035637783,,False
num__month_end_discharge_flag,191320,47171,100.0,100.0,False,False,False,False,,False,month_end_discharge_flag,0.0001662621484817,0.008836185354174958,8.846096903858018e-05,0.003094703719943147,0.00018796921,0.001707734195965162,0.00012654584,0.0006813273608580688,0.0,0.0,0.0,0.0,23.0,0.021475256769374416,23.0,0.022222222222222223,8,0.007252178702817247,,False
num__weekend_or_friday_discharge_with_no_followup_flag,191320,47171,100.0,100.0,False,False,False,False,,False,admission_discharge_timing_features,0.0003855025705593,0.020487959521032023,0.0002401711476671,0.00840210719129964,0.00025044047,0.002275296867357092,0.0002114591,0.001138503411352143,0.0729970910864799,0.014401536757262098,0.0628316083560462,0.009411534274154814,31.0,0.028944911297852476,40.0,0.03864734299516908,8,0.015463649039434922,,False
num__night_discharge_flag,191320,47171,100.0,100.0,False,False,False,False,,False,night_discharge_flag,0.0007151277892772,0.03800625551684258,0.0007153039974598,0.025024075203874528,0.00076019356,0.006906495685992904,0.0004984646,0.002683751361555409,0.157973853432786,0.03116653311846802,0.2088621154114104,0.03128541524240338,62.0,0.05788982259570495,75.0,0.07246376811594203,8,0.03317826460509797,,False
num__friday_evening_discharge_flag,191320,47171,100.0,100.0,False,False,False,False,,False,friday_evening_discharge_flag,5.228243493396429e-05,0.0027786076991237066,4.023267740917171e-05,0.0014074932458306552,0.00019334225,0.0017565492340466046,0.000110942594,0.0005973189223507326,0.0,0.0,0.0084878293723138,0.0012713902944841962,8.0,0.007469654528478058,10.0,0.00966183574879227,8,0.0031178562091382775,,False
num__late_discharge_hour_with_late_orders_flag,191320,47171,100.0,100.0,False,False,False,False,,False,discharge_readiness_trajectory_features,0.0004533340517345,0.02409293844128378,0.0004265346431622,0.014921816494040403,0.0005378627,0.004886579698473762,0.00045446667,0.0024468649215893218,0.0168615198231066,0.003326595538280964,0.0099229166266335,0.0014863517324263287,12.0,0.011204481792717087,21.0,0.020289855072463767,8,0.010331935461409428,,False
num__late_discharge_hour_with_no_followup_flag,191320,47171,100.0,100.0,False,False,False,False,,False,admission_discharge_timing_features,0.000759504913285,0.04036472674314992,0.0007399562673656,0.025886506083975434,0.00051213754,0.00465286197721146,0.0004055556,0.002183525958887393,0.1353754232776735,0.026708107204622925,0.1102076802294335,0.01650798677437638,43.0,0.040149393090569564,40.0,0.03864734299516908,8,0.024387556353495272,,False
num__spo2_low_last_24h_before_discharge_flag,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,discharge_readiness_trajectory_features,9.200035306989196e-06,0.0004889460287857291,7.81434720190001e-06,0.00027337581328213117,0.00035072825,0.003186429447759122,0.00034874078,0.0018776329214850874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.000966183574879227,8,0.0008490709732739121,full_record_only_not_for_early_prediction,True
num__tachycardia_last_24h_before_discharge_flag,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,discharge_readiness_trajectory_features,2.6110391017315543e-06,0.0001387665543876809,1.67712307396909e-06,5.8672192631657075e-05,0.00033287198,0.0030242020122584518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.00040270509490972374,full_record_only_not_for_early_prediction,True
num__hypotension_last_24h_before_discharge_flag,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,discharge_readiness_trajectory_features,5.389988759235667e-06,0.000286456900554055,3.218073343528669e-06,0.00011258053868847714,0.0006572034,0.005970811495587872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.000966183574879227,8,0.0009170040637137039,full_record_only_not_for_early_prediction,True
num__vital_instability_near_discharge_score,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,discharge_readiness_trajectory_features,4.041444852684854e-05,0.0021478704649922336,4.428216174516718e-05,0.0015491597273835666,0.00030545946,0.0027751543208754917,0.00016277336,0.0008763776334868089,0.0,0.0,0.0,0.0,2.0,0.0018674136321195146,1.0,0.000966183574879227,8,0.0012727699192171052,full_record_only_not_for_early_prediction,True
num__vital_instability_home_discharge_flag,191320,47171,100.0,100.0,False,False,False,False,,False,vital_instability_home_discharge_flag,,,,,,,,,,,,,,,,,0,,,False
num__late_order_type_diversity_last_12h,191320,47171,100.0,100.0,False,False,False,False,,False,discharge_readiness_trajectory_features,0.0037657213761458,0.20013341807299892,0.0053680967479241,0.18779659724923653,0.00027469837,0.0024956842667205477,0.00021156041,0.0011390488680414227,0.3795114655221692,0.07487350850796058,0.0948713256174544,0.014210757229442346,37.0,0.03454715219421102,47.0,0.04541062801932367,8,0.0700758493009919,,False
num__late_clinical_order_count_last_12h,191320,47171,100.0,100.0,False,False,False,False,,False,late_clinical_order_count_last_12h,0.0009671306871962,0.05139922761624142,0.0007594871682188,0.026569771847183142,0.00036696653,0.003333957152108452,0.00026668343,0.0014358331933035297,0.0189792215129781,0.0037443951830841956,0.0255392576724849,0.0038255203902946575,47.0,0.04388422035480859,62.0,0.05990338164251208,8,0.024262038422442008,,False
num__late_admin_aftercare_order_count_last_12h,191320,47171,100.0,100.0,False,False,False,False,,False,late_admin_aftercare_order_count_last_12h,0.000562274280084,0.029882687094316976,0.0006970453116956,0.024385316400191297,0.0004276786,0.003885537264866444,0.00021303158,0.0011469697003143253,0.0159579854986449,0.0031483379859386738,0.0359833813047801,0.0053899436177226355,40.0,0.03734827264239029,39.0,0.03768115942028986,8,0.017858528015753813,,False
num__late_nonroutine_order_count_last_12h,191320,47171,100.0,100.0,False,False,False,False,,False,late_nonroutine_order_count_last_12h,0.0052610994631244,0.2796069366806863,0.0064784688430092,0.22664166859004758,0.011753274,0.106780615422857,0.0029351024,0.015802697046700103,0.2523579263847892,0.04978749014137244,0.1755771801049527,0.026299671320735848,77.0,0.0718954248366013,75.0,0.07246376811594203,8,0.10615978401936783,,False
num__late_order_severity_score_last_12h,191320,47171,100.0,100.0,False,False,False,False,,False,discharge_readiness_trajectory_features,0.0063089271598231,0.3352948959174637,0.0081807894910436,0.2861953689311607,0.0003866452,0.003512741420500673,0.0011502458,0.006192964820116395,0.3029014621550393,0.059759183223976206,1.4009758803740575,0.20985190193903178,105.0,0.09803921568627451,129.0,0.1246376811594203,8,0.14043549413724304,,False
num__late_order_severity_per_late_order_last_12h,191320,47171,100.0,100.0,False,False,False,False,,False,discharge_readiness_trajectory_features,0.0073296260277276,0.3895410636108483,0.0093814456774967,0.3281989237980382,0.0038438425,0.03492200281713276,0.0038404467,0.020677103369238215,1.64667551823325,0.3248712743227662,0.7089304317162833,0.10619055011739358,326.0,0.30438842203548083,393.0,0.37971014492753624,8,0.2360624356248043,,False
num__late_order_intensity_score_last_12h,191320,47171,100.0,100.0,False,False,False,False,,False,discharge_readiness_trajectory_features,0.0118324412201439,0.6288481459451339,0.0161343613190025,0.5644417932054034,0.0064625316,0.058713265889798937,0.0029373395,0.015814741673682513,0.2195143893174287,0.04330781541359827,0.9322058313036966,0.13963492836543726,251.0,0.23436041083099907,292.0,0.2821256038647343,8,0.24590583814859845,,False
num__late_order_type_diversity_last_6h,191320,47171,100.0,100.0,False,False,False,False,,False,discharge_readiness_trajectory_features,0.0018646337553421,0.09909801858279012,0.002730013639014,0.0955063397560963,0.00030390063,0.0027609920690008553,0.0004804706,0.0025868710173949047,0.529779174640257,0.10451970267931339,0.3495242233567884,0.052355164762437706,38.0,0.035480859010270774,41.0,0.03961352657004831,8,0.05399018430591905,,False
num__late_clinical_order_count_last_6h,191320,47171,100.0,100.0,False,False,False,False,,False,late_clinical_order_count_last_6h,0.0007873485066146,0.04184450523653138,0.0006082524384074,0.021279001397587257,0.00030862968,0.002803956341710354,0.00029715602,0.0015998987155143743,0.0481277238117374,0.009495079505249885,0.0189343921392792,0.002836178879415325,63.0,0.058823529411764705,58.0,0.05603864734299517,8,0.024340099603846053,,False
num__aftercare_quality_score,191320,47171,100.0,100.0,False,False,False,False,,False,aftercare_quality_score,0.0004700975340154,0.024983852205890663,0.0005185743498941,0.018141718173858797,0.0005176933,0.0047033370594686845,0.00045610286,0.0024556742274863975,0.0217936094916341,0.0042996434994286535,0.0445256209949099,0.006669484023025118,38.0,0.035480859010270774,31.0,0.02995169082125604,8,0.01583578237758564,,False
num__protective_aftercare_present_flag,191320,47171,100.0,100.0,False,False,False,False,,False,protective_aftercare_present_flag,0.0002441338436458,0.012974762526414095,0.0002940847290801,0.010288210890678093,0.0007817819,0.007102629650976439,0.00042526735,0.0022896547309228395,0.0089087463044178,0.0017575993160083433,0.0341693383136038,0.005118218474391921,3.0,0.0028011204481792717,0.0,0.0,8,0.005291524504696375,,False
num__low_aftercare_quality_flag,191320,47171,100.0,100.0,False,False,False,False,,False,low_aftercare_quality_flag,4.337586915014422e-05,0.002305258431995422,8.752333627073337e-05,0.0030619017322853974,0.0,0.0,0.0,0.0,0.0,0.0,0.0879441535916889,0.013173137492350502,0.0,0.0,0.0,0.0,8,0.0023175372070789154,,False
num__late_activity_with_low_aftercare_quality_flag,191320,47171,100.0,100.0,False,False,False,False,,False,late_activity_with_low_aftercare_quality_flag,2.228746531071201e-05,0.0011844919385356801,3.781342332257532e-05,0.001322858466191148,0.0,0.0,0.00012300356,0.0006622555977418707,0.0,0.0,0.0158440996407664,0.0023732845730638943,0.0,0.0,0.0,0.0,8,0.0006928613219415742,,False
num__home_discharge_low_aftercare_quality_flag,191320,47171,100.0,100.0,False,False,False,False,,False,home_discharge_low_aftercare_quality_flag,6.0527167442209646e-05,0.0032167831064772714,8.756273566922325e-05,0.0030632800742411244,0.0007827895,0.007111783878819683,0.0008690482,0.004678986812719053,0.0630690463302634,0.012442840878339918,0.0515639628792871,0.007723755871402227,35.0,0.032679738562091505,20.0,0.01932367149758454,8,0.011280105085209415,,False
num__psychosis_or_self_harm_low_aftercare_quality_flag,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,0.0022860099858692,0.12149252335000617,0.0035494577647531,0.12417363575987808,0.0031513493,0.028630577119736135,0.002423331,0.013047301394621465,0.9051566608244136,0.17857762176440753,0.989554442764768,0.1482251656116739,46.0,0.04295051353874883,34.0,0.03285024154589372,8,0.08624344751062074,,False
num__late_order_type_diversity_x_low_aftercare_flag,191320,47171,100.0,100.0,False,False,False,False,,False,discharge_readiness_trajectory_features,8.425690658411298e-05,0.0044779262793453725,4.281814541812709e-05,0.0014979428254822038,0.0002826916,0.002568304203822026,0.0001503366,0.0008094176696632237,0.0,0.0,0.0,0.0,8.0,0.007469654528478058,3.0,0.002898550724637681,8,0.0024652245289285704,,False
num__late_order_severity_x_low_aftercare_score,191320,47171,100.0,100.0,False,False,False,False,,False,discharge_readiness_trajectory_features,0.0002209648867672,0.011743422745762035,0.0001435089488729,0.005020493023633994,0.00020766989,0.0018867184291795646,0.0002526693,0.00136038061258162,0.0143928562787602,0.002839554914523801,0.0,0.0,13.0,0.012138188608776844,12.0,0.011594202898550725,8,0.005822870154126073,,False
num__late_psych_safety_activity_score_near_discharge,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,discharge_readiness_trajectory_features,0.0009331120569696,0.04959126997271041,0.0011551927239199,0.04041306871064263,0.0016765689,0.015231931029670744,0.0016647545,0.008963098193995109,0.3914896603426732,0.07723667682639081,0.2187699364079663,0.032769505803365497,96.0,0.0896358543417367,126.0,0.12173913043478261,8,0.05444756691416182,full_record_only_not_for_early_prediction,True
num__late_psych_safety_without_followup_flag,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,5.2223528099111294e-05,0.0027754770303807475,8.723698381842738e-05,0.0030518840260699057,0.0001710394,0.0015539238167642656,9.467979e-05,0.0005097593998135078,0.0,0.0,0.0,0.0,1.0,0.0009337068160597573,1.0,0.000966183574879227,8,0.0012238668329959262,,False
num__late_psych_safety_home_discharge_flag,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,7.13076300965801e-19,3.789722690668096e-17,0.0,0.0,0.00038651997,0.0035116036833502074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.00043895046041878065,,False
num__late_psych_safety_without_psych_facility_discharge_flag,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,0.0002610794088648,0.013875353289697927,0.0005168495139944,0.01808137680372566,0.0018942743,0.017209823878325446,0.0016619901,0.008948214564818866,0.0,0.0,0.2058296300958047,0.030831179862625013,12.0,0.011204481792717087,8.0,0.007729468599033816,8,0.013484987348867977,,False
num__late_medication_change_intensity_score,191320,47171,100.0,100.0,False,False,False,False,,False,medication_features,0.0013894581193249,0.07384428504224168,0.0010148600412987,0.03550369365340102,0.00040257027,0.0036574235554744754,0.00020472909,0.001102268795090965,0.0758962925247175,0.014973517852098068,0.048777369220308,0.0073063525545714785,138.0,0.12885154061624648,171.0,0.16521739130434782,8,0.053807059171684005,,False
num__late_medication_change_without_followup_flag,191320,47171,100.0,100.0,False,False,False,False,,False,medication_features,5.352233693158084e-05,0.0028445036590400282,2.701321008099073e-05,0.0009450256156338111,0.0001632485,0.0014831420842276177,0.000121666766,0.0006550582506933157,0.0,0.0,0.0,0.0,1.0,0.0009337068160597573,0.0,0.0,8,0.0008576795532068164,,False
num__late_medication_change_home_discharge_flag,191320,47171,100.0,100.0,False,False,False,False,,False,medication_features,0.0001542428500876,0.008197406477519851,9.238791854167157e-05,0.0032320834634314384,0.00020004831,0.001817474999400378,0.0002108256,0.0011350926245328877,0.0109056071950743,0.002151558377772314,0.02921420441957,0.0043759899417008955,22.0,0.02054154995331466,23.0,0.022222222222222223,8,0.007959172257486831,,False
num__quiet_self_harm_low_activity_score,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,0.0006061406420658,0.032214013309117946,0.000649335571719,0.02271624685022162,0.00026607534,0.0024173424829580185,0.00030862208,0.0016616323955724486,0.0340365997947002,0.006715053103347328,0.1017273649824809,0.015237722019254102,12.0,0.011204481792717087,6.0,0.005797101449275362,8,0.012245449175307989,,False
num__quiet_smi_psychosis_low_activity_score,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,0.0016393412603791,0.08712460032387287,0.0027237594275781,0.09528754347106409,0.0019268938,0.017506177922720727,0.0012757991,0.006868948309862256,0.4650093176202413,0.09174131024267104,0.2859373064800251,0.04283049297332373,88.0,0.08216619981325864,93.0,0.08985507246376812,8,0.06417254319006768,,False
num__quiet_prior_psych_low_activity_score,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,0.0047655351324363,0.2532696234625808,0.0071389550213898,0.24974800639552686,0.00037639923,0.0034196549339434693,0.00073284004,0.00394563717293529,0.0526508881007949,0.01038745091071897,0.0409612173097646,0.006135572695153776,9.0,0.008403361344537815,6.0,0.005797101449275362,8,0.06763830104558405,,False
num__quiet_medical_frailty_low_psych_history_score,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,0.000292288650252,0.015534002863150547,0.0002471843610994,0.00864745627500941,0.00043311832,0.003934958102781737,0.00024261053,0.0013062238325754316,0.0365079857695622,0.007202630833207706,0.0416758968707343,0.006242624406212786,39.0,0.036414565826330535,31.0,0.02995169082125604,8,0.013654269120065524,,False
num__quiet_risk_summary_score,191320,47171,100.0,100.0,False,False,False,False,,False,quiet_risk_summary_score,0.0024722027767517,0.13138794468837528,0.0032067057274773,0.11218285591308594,0.0005318595,0.004832039543066299,0.0004125159,0.0022210004648038294,0.0517390111973524,0.010207547457751681,0.2238260337876568,0.03352685763674161,71.0,0.06629318394024276,104.0,0.10048309178743961,8,0.05764181517893838,,False
num__quiet_risk_flag,191320,47171,100.0,100.0,False,False,False,False,,False,quiet_risk_flag,0.0023802464325894,0.12650082330247653,0.00389974342813,0.13642797071999446,0.00014860046,0.0013500619972715386,0.00014428826,0.000776853189236429,0.2897769837352453,0.057169865546116506,0.3009706627857721,0.045082336461482735,0.0,0.0,1.0,0.000966183574879227,8,0.04603426184893218,,False
num__quiet_home_discharge_psych_risk_flag,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,3.722992168599652e-05,0.0019786252718555,3.213821276615759e-05,0.0011243178509199446,0.00028403144,0.0025804768920251737,0.00030197215,0.0016258289329158266,0.0186562260350947,0.0036806716678326576,0.0127660462550726,0.001912223561017594,1.0,0.0009337068160597573,3.0,0.002898550724637681,8,0.002091800214658017,,False
num__late_transport_or_placement_activity_flag,0,0,0.0,0.0,True,True,True,True,,False,late_transport_or_placement_activity_flag,,,,,,,,,,,,,,,,,0,,all_zero_in_training; very_rare_and_low_recorded_model_signal,True
num__discharge_medication_continuity_score,191320,47171,100.0,100.0,False,False,False,False,,False,discharge_continuity_and_mixed_risk_features,0.0007433605678798,0.03950671769103021,0.0007166520765936,0.025071236178431894,0.0011980208,0.010884235176801246,0.0006352384,0.003420146427474047,0.1574536798907796,0.031063908503242116,0.227614870692358,0.03409438677248665,158.0,0.14752567693744165,168.0,0.16231884057971013,8,0.056735643533327246,,False
num__psychiatric_aftercare_planning_score,191320,47171,100.0,100.0,False,False,False,False,,False,discharge_continuity_and_mixed_risk_features,0.0005347954398887,0.02842229380876919,0.000715777600695,0.025040643660106467,0.0021387504,0.019430933367832793,0.001234977,0.006649160653012499,0.221684084729389,0.043735872857563966,0.1267528026828516,0.018986277416851216,120.0,0.11204481792717087,100.0,0.0966183574879227,8,0.04386604464740372,,False
num__unmanaged_psychiatric_discharge_risk_score,191320,47171,100.0,100.0,False,False,False,False,,False,discharge_continuity_and_mixed_risk_features,0.0047909339834976,0.25461947343029867,0.0066134435573648,0.23136360138316867,0.007059871,0.06414020214163142,0.007429142,0.03999876813255841,1.201286701778745,0.23700087680454188,0.815014540191747,0.12208086788870219,202.0,0.18860877684407096,206.0,0.19903381642512077,8,0.16710579788126162,,False
num__psychosis_without_antipsychotic_continuity_flag,191320,47171,100.0,100.0,False,False,False,False,,False,discharge_continuity_and_mixed_risk_features,0.0001731951876593,0.009204649371995426,0.0002050152090105,0.007172217723423431,0.00038882717,0.0035325650117344187,0.0,0.0,0.0057488779766944,0.0011341914624555954,0.0,0.0,1.0,0.0009337068160597573,1.0,0.000966183574879227,8,0.002867939245068482,,False
num__bipolar_without_mood_stabiliser_continuity_flag,191320,47171,100.0,100.0,False,False,False,False,,False,discharge_continuity_and_mixed_risk_features,0.000113046427082,0.006007977115932204,8.960526609565783e-05,0.0031347356164704594,0.00021896022,0.0019892931148141496,0.00011186256,0.0006022720524327578,0.0,0.0,0.0,0.0,6.0,0.0056022408963585435,5.0,0.004830917874396135,8,0.0027709295838005315,,False
num__depression_without_antidepressant_continuity_flag,191320,47171,100.0,100.0,False,False,False,False,,False,discharge_continuity_and_mixed_risk_features,0.0006365206398801,0.03382859181780437,0.0008010208228,0.028022778260432087,0.0008070654,0.007332334811431628,0.00040496484,0.0021803452857676723,0.1031730528684143,0.02035492772558734,0.1732853539443117,0.025956379130298038,63.0,0.058823529411764705,50.0,0.04830917874396135,8,0.028101008148380898,,False
num__smi_without_psychotropic_continuity_flag,191320,47171,100.0,100.0,False,False,False,False,,False,discharge_continuity_and_mixed_risk_features,0.0003811741307412,0.020257919810391975,0.0005329463872305,0.01864450712011962,0.0004862307,0.004417493660361067,0.001492795,0.008037262051855051,0.0,0.0,0.0,0.0,3.0,0.0028011204481792717,8.0,0.007729468599033816,8,0.0077359714612426,,False
num__self_harm_without_aftercare_or_safety_plan_flag,191320,47171,100.0,100.0,False,False,False,False,,False,discharge_continuity_and_mixed_risk_features,0.0004830330663742,0.025671325347679554,0.0005800927557177,0.020293867776292353,0.00032080754,0.002914594397568951,0.00056829513,0.003059721450435614,0.0275520373948063,0.005435719059115414,0.0464816239662857,0.006962473323905883,7.0,0.006535947712418301,10.0,0.00966183574879227,8,0.010066935602026043,,False
num__substance_use_without_followup_or_withdrawal_plan_flag,191320,47171,100.0,100.0,False,False,False,False,,False,discharge_continuity_and_mixed_risk_features,0.0007002440668279,0.037215243662833096,0.0008827133370293,0.03088069549132591,0.0013709477,0.012455307271705768,0.0008889043,0.004785892770354119,0.1923356536561392,0.0379457447500117,0.1038643636345678,0.015557822627597086,34.0,0.031746031746031744,38.0,0.03671497584541063,8,0.02591271427065876,,False
num__late_medication_change_without_discharge_med_plan_flag,191320,47171,100.0,100.0,False,False,False,False,,False,discharge_continuity_and_mixed_risk_features,0.0001637808256059,0.008704312711758477,0.0001151117879934,0.004027051505134626,0.00031996003,0.0029068946162674153,0.00019069799,0.0010267248472777802,0.0119909421116089,0.002365683221129367,0.0117032347849529,0.0017530252396677016,4.0,0.003734827264239029,11.0,0.010628019323671498,8,0.004393317341143237,,False
num__home_discharge_without_medication_or_followup_plan_flag,191320,47171,100.0,100.0,False,False,False,False,,False,discharge_continuity_and_mixed_risk_features,0.0001897248936416,0.010083138837237084,0.0002367902389599,0.008283830047530201,0.0004502129,0.004090265447168949,0.0004035555,0.0021727573484419433,0.0557176378218189,0.010992487470057025,0.0377524511819873,0.0056549322471456205,3.0,0.0028011204481792717,22.0,0.021256038647342997,8,0.008166821311637887,,False
num__psychotropic_change_with_aftercare_plan_flag,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,0.0001453723652067,0.007725974769793146,9.799792285451518e-05,0.0034283429144022107,0.00026037183,0.0023655250652861066,0.00022445341,0.0012084652444591941,0.0109064971628274,0.002151733958786821,0.0081153035061622,0.0012155897181655476,10.0,0.009337068160597572,14.0,0.01352657004830918,8,0.005119908734974973,,False
num__psychotropic_change_without_aftercare_plan_flag,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,6.535584233626996e-05,0.0034734083622471636,5.313068935813456e-05,0.0018587151348981182,0.00012555298,0.001140671482054588,0.00034398458,0.001852025369362369,0.0,0.0,0.0,0.0,1.0,0.0009337068160597573,6.0,0.005797101449275362,8,0.0018819535767371698,,False
num__prior_ed_only_use_with_current_self_harm_flag,0,0,0.0,0.0,True,True,True,True,,False,psychiatric_features,,,,,,,,,,,,,,,,,0,,all_zero_in_training; very_rare_and_low_recorded_model_signal,True
num__prior_ed_only_use_with_current_smi_flag,0,0,0.0,0.0,True,True,True,True,,False,ed_timing_features,,,,,,,,,,,,,,,,,0,,all_zero_in_training; very_rare_and_low_recorded_model_signal,True
num__prior_ed_only_use_with_current_psychosis_flag,0,0,0.0,0.0,True,True,True,True,,False,psychiatric_features,,,,,,,,,,,,,,,,,0,,all_zero_in_training; very_rare_and_low_recorded_model_signal,True
num__prior_ed_only_use_with_substance_use_flag,0,0,0.0,0.0,True,True,True,True,,False,psychiatric_features,,,,,,,,,,,,,,,,,0,,all_zero_in_training; very_rare_and_low_recorded_model_signal,True
num__ed_heavy_low_inpatient_psych_history_flag,0,0,0.0,0.0,True,True,True,True,,False,discharge_continuity_and_mixed_risk_features,,,,,,,,,,,,,,,,,0,,all_zero_in_training; very_rare_and_low_recorded_model_signal,True
num__ed_heavy_home_discharge_no_followup_flag,0,0,0.0,0.0,True,True,True,True,,False,discharge_continuity_and_mixed_risk_features,,,,,,,,,,,,,,,,,0,,all_zero_in_training; very_rare_and_low_recorded_model_signal,True
num__ed_only_crisis_pattern_score,191320,47171,100.0,100.0,False,False,False,False,,False,discharge_continuity_and_mixed_risk_features,0.0011621819755899,0.06176544358034626,0.0014792018328881,0.05174814909374406,0.0016098266,0.014625565189077141,0.0012038088,0.00648134994150514,0.1634645029898087,0.0322497789059341,0.1485343803232041,0.02224893565322302,113.0,0.10550887021475257,119.0,0.11497584541062802,8,0.05120049224865129,,False
num__older_medical_complexity_home_discharge_flag,191320,47171,100.0,100.0,False,False,False,False,,False,discharge_continuity_and_mixed_risk_features,7.418372893114397e-05,0.003942576137055083,5.501289620127447e-05,0.0019245619437503606,0.00034020148,0.0030907918425254768,0.0001797823,0.0009679543791245417,0.0069149437237525,0.001364243625736275,0.0,0.0,5.0,0.004668534080298786,3.0,0.002898550724637681,8,0.0023571515916410257,,False
num__medical_complexity_no_aftercare_flag,191320,47171,100.0,100.0,False,False,False,False,,False,discharge_continuity_and_mixed_risk_features,0.0001868592766751,0.00993084246129527,0.0001665349191167,0.005826029708832528,0.00018358839,0.0016679336556513092,0.00024105373,0.0012978419652980573,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.004830917874396135,8,0.0029441957081841625,,False
num__medical_complexity_late_workup_home_discharge_flag,191320,47171,100.0,100.0,False,False,False,False,,False,medication_features,0.0001454779770564,0.007731587628089929,0.0001132955886575,0.003963513891856654,0.00043854708,0.00398427936711906,0.00024535402,0.001320994881558476,0.0134152864620337,0.002646690960099949,0.0077431808122151,0.0011598495329322195,4.0,0.003734827264239029,5.0,0.004830917874396135,8,0.0036715826750364313,,False
