processed_feature_name,model_family,model_name,model_mean_abs_shap,model_mean_signed_shap
cat__race_ASIAN - ASIAN INDIAN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__race_ASIAN - CHINESE,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__race_ASIAN - KOREAN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__race_ASIAN - SOUTH EAST ASIAN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__race_BLACK/AFRICAN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__race_BLACK/AFRICAN AMERICAN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.001184187252090604,0.00010603694757220919
cat__race_BLACK/CAPE VERDEAN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__race_BLACK/CARIBBEAN ISLAND,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__race_HISPANIC OR LATINO,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__race_HISPANIC/LATINO - CENTRAL AMERICAN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__race_HISPANIC/LATINO - COLUMBIAN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__race_HISPANIC/LATINO - CUBAN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__race_HISPANIC/LATINO - DOMINICAN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__race_HISPANIC/LATINO - GUATEMALAN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__race_HISPANIC/LATINO - HONDURAN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__race_HISPANIC/LATINO - MEXICAN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__race_HISPANIC/LATINO - PUERTO RICAN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00011548693714348453,3.4443554962657273e-06
cat__race_HISPANIC/LATINO - SALVADORAN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__race_MULTIPLE RACE/ETHNICITY,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__race_NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__race_OTHER,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0022705812539425664,8.844165525012655e-05
cat__race_PATIENT DECLINED TO ANSWER,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0006111994301587254,-6.294196729602417e-05
cat__race_PORTUGUESE,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__race_SOUTH AMERICAN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__race_UNABLE TO OBTAIN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0018952329432216442,0.00041264109877055797
cat__race_UNKNOWN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.02214785310436639,0.007947465509169681
cat__race_WHITE,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0012851874779522562,-3.327453770116856e-05
cat__race_WHITE - BRAZILIAN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__race_WHITE - EASTERN EUROPEAN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__race_WHITE - OTHER EUROPEAN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__race_WHITE - RUSSIAN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__first_icu_careunit_Cardiac Vascular Intensive Care Unit (CVICU),LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__first_icu_careunit_Coronary Care Unit (CCU),LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0002664958990427445,6.491164072939076e-05
cat__first_icu_careunit_Intensive Care Unit (ICU),LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__first_icu_careunit_Med/Surg,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__first_icu_careunit_Medical Intensive Care Unit (MICU),LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__first_icu_careunit_Medical/Surgical Intensive Care Unit (MICU/SICU),LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0001160375451959568,-5.7129614464605186e-06
cat__first_icu_careunit_Medicine,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__first_icu_careunit_Neuro Intermediate,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__first_icu_careunit_Neuro Stepdown,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__first_icu_careunit_Neuro Surgical Intensive Care Unit (Neuro SICU),LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__first_icu_careunit_No ICU,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__first_icu_careunit_PACU,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__first_icu_careunit_Surgery/Trauma,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__first_icu_careunit_Surgery/Vascular/Intermediate,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__first_icu_careunit_Surgical Intensive Care Unit (SICU),LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__first_icu_careunit_Trauma SICU (TSICU),LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__last_icu_careunit_Cardiac Vascular Intensive Care Unit (CVICU),LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,4.788119680845781e-05,6.353972662217446e-06
cat__last_icu_careunit_Coronary Care Unit (CCU),LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00023530083187978245,6.267483717098307e-05
cat__last_icu_careunit_Intensive Care Unit (ICU),LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__last_icu_careunit_Med/Surg,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__last_icu_careunit_Medical Intensive Care Unit (MICU),LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__last_icu_careunit_Medical/Surgical Intensive Care Unit (MICU/SICU),LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0006215729103230277,1.1917500137919223e-05
cat__last_icu_careunit_Medicine,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__last_icu_careunit_Neuro Intermediate,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__last_icu_careunit_Neuro Stepdown,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__last_icu_careunit_Neuro Surgical Intensive Care Unit (Neuro SICU),LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__last_icu_careunit_No ICU,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__last_icu_careunit_PACU,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__last_icu_careunit_Surgery/Trauma,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__last_icu_careunit_Surgery/Vascular/Intermediate,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__last_icu_careunit_Surgical Intensive Care Unit (SICU),LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,7.646565096942274e-05,1.2843625305956952e-05
cat__last_icu_careunit_Trauma SICU (TSICU),LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__icu_type_Cardiac ICU,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0003124102513027352,7.597987807128373e-06
cat__icu_type_Medical ICU,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__icu_type_Neuro ICU,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__icu_type_No ICU,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__icu_type_Other ICU,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__icu_type_Surgical/Trauma ICU,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,6.833524585301453e-05,-8.481710031456154e-06
cat__first_service_CMED,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00019760666067002533,2.0563192789374064e-05
cat__first_service_CSURG,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__first_service_DENT,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__first_service_ENT,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__first_service_EYE,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__first_service_GU,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__first_service_GYN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__first_service_MED,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.006332905803297985,0.0014286609526951654
cat__first_service_NMED,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.008548100933840641,0.0023751862597400004
cat__first_service_NSURG,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0013880233793897086,-7.130855861145421e-05
cat__first_service_OBS,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.002188259754205893,-0.0009225500625315284
cat__first_service_OMED,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0035069189160025784,0.0003846917544535078
cat__first_service_ORTHO,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00214985419637806,9.491874152347248e-05
cat__first_service_PSURG,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__first_service_PSYCH,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0001248654097583773,-1.4027225674732946e-05
cat__first_service_SURG,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0015620497745094423,-0.0004157195225687068
cat__first_service_TRAUM,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0007882710064261118,7.429481829286271e-05
cat__first_service_TSURG,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__first_service_Unknown,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__first_service_VSURG,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0013001990057203148,-3.657560612307365e-05
cat__last_service_CMED,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00029331695074990833,-4.8727293153446386e-05
cat__last_service_CSURG,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0001375990707939975,4.8915301394023944e-05
cat__last_service_DENT,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__last_service_ENT,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__last_service_EYE,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__last_service_GU,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__last_service_GYN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__last_service_MED,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0058231554211401835,0.0011524858143577904
cat__last_service_NMED,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0021739902414178226,0.0006060670110471971
cat__last_service_NSURG,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00034793043755172037,-8.717493430689264e-06
cat__last_service_OBS,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.001453811214037959,-0.0005177418421650937
cat__last_service_OMED,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.018197525281608774,0.0011019093192280835
cat__last_service_ORTHO,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00037036158024479973,7.233887220651803e-05
cat__last_service_PSURG,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,2.6735370065746632e-05,1.6770737561822632e-05
cat__last_service_PSYCH,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00039571800601936793,8.962831761371285e-05
cat__last_service_SURG,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00020746889328005787,2.001608458583065e-05
cat__last_service_TRAUM,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0048722047016329754,0.0008245405513939083
cat__last_service_TSURG,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__last_service_Unknown,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__last_service_VSURG,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0036848346698037313,-0.0003453714029236962
cat__infection_burden_category_0 tests,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__infection_burden_category_1-2 tests,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00015988851574245095,1.4486794512794998e-05
cat__infection_burden_category_3-5 tests,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00014574363497940867,-2.4761005328956313e-05
cat__infection_burden_category_6+ tests,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00010238488620367671,2.1266911120118228e-05
cat__last_careunit_before_discharge_No transfer record,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__last_careunit_before_discharge_UNKNOWN,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__time_since_previous_psych_category_0-30 days,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00017962742152714492,4.12130222801783e-05
cat__time_since_previous_psych_category_181-365 days,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00033667897059251487,4.2733306805728955e-06
cat__time_since_previous_psych_category_31-90 days,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0001284151553224616,-6.9716204469575895e-06
cat__time_since_previous_psych_category_365+ days,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0010875070451341737,4.2529886053180424e-05
cat__time_since_previous_psych_category_91-180 days,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00022658372583139706,2.1867318144799428e-05
cat__time_since_previous_psych_category_No previous psychiatric admission,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__age_group_18-29,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0006305772242478941,-4.139330604237132e-05
cat__age_group_30-39,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0003170562938411376,3.48648815866776e-05
cat__age_group_40-49,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00020650035233850037,6.077802877404287e-06
cat__age_group_50-59,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0004604300139790034,5.361340025882489e-06
cat__age_group_60-69,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.000814905378012498,-1.3226393678755153e-05
cat__age_group_70-79,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0003024111742587085,-1.0562994480543193e-05
cat__age_group_80+,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0008740111455437429,0.00011822294234490169
cat__hospital_los_category_0-1 days,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,6.858498052819102e-05,-8.938894084715889e-06
cat__hospital_los_category_1-3 days,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00014558122246556202,1.7055854489977285e-05
cat__hospital_los_category_3-7 days,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0011340058640781719,3.3936607234661095e-05
cat__hospital_los_category_7+ days,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__admission_season_autumn,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0003138272121704129,3.4951962141851945e-06
cat__admission_season_spring,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00025365016927554384,1.4959736170599188e-05
cat__admission_season_summer,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0002884865237005803,-5.146711409003941e-06
cat__admission_season_winter,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00036656346838938786,1.0896143626253982e-05
cat__discharge_season_autumn,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0028542451438750586,4.68151218002026e-05
cat__discharge_season_spring,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00010099379823518326,7.309420933910142e-06
cat__discharge_season_summer,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0002969462808125875,-9.936004888816371e-06
cat__discharge_season_winter,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0010552098577463617,-4.17156286976142e-05
cat__discharge_location_grouped_Facility / rehab / long-term care,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.007090349200518073,0.000899682350499701
cat__discharge_location_grouped_Home,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__discharge_location_grouped_Home health care,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0011580176882120203,3.157478774320287e-05
cat__discharge_location_grouped_Other,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0035150687328215774,0.0001525963767548096
cat__discharge_location_grouped_Psych facility,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0020313615155723615,0.0014647315739897198
cat__discharge_location_grouped_Unknown / not modelled,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.01122186218949238,-0.0017848001277417126
cat__admission_location_grouped_Emergency room,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0004970156915326836,1.3757726909598985e-05
cat__admission_location_grouped_Internal transfer involving psych,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,7.308896037887967e-05,1.3204209266799555e-05
cat__admission_location_grouped_Other,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00042777688414419074,7.980373313099304e-05
cat__admission_location_grouped_Physician / clinic referral,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0009716295942162555,6.363525720642388e-05
cat__admission_location_grouped_Transfer from hospital,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0003415049274445169,4.4735044365027864e-05
cat__admission_location_grouped_Transfer from skilled nursing facility,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__admission_location_grouped_Unknown,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__insurance_grouped_Medicaid,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0016037534669482067,0.0003013181930822945
cat__insurance_grouped_Medicare,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,8.475516685633722e-05,4.1940158147681686e-05
cat__insurance_grouped_Other / unknown,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__insurance_grouped_Private,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0011449086200604087,6.135117784607823e-05
cat__psych_diagnosis_burden_category_1 diagnosis,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.006484879845296942,0.0005609824391073857
cat__psych_diagnosis_burden_category_2 diagnoses,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0008228272705518533,9.535898101365042e-06
cat__psych_diagnosis_burden_category_3-4 diagnoses,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00036147587902283433,2.3619802775464287e-05
cat__psych_diagnosis_burden_category_5+ diagnoses,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__nonpsych_diagnosis_burden_category_0,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__nonpsych_diagnosis_burden_category_1-5,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,3.480786043219176e-05,-5.078448735364528e-06
cat__nonpsych_diagnosis_burden_category_11+,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.000158918094600024,2.4126285893386214e-05
cat__nonpsych_diagnosis_burden_category_6-10,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0002595135272076715,-1.896700888432328e-05
cat__total_diagnosis_burden_category_0-5,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__total_diagnosis_burden_category_11-20,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0008488754128020194,0.0001652374800448045
cat__total_diagnosis_burden_category_21+,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,6.566163276882263e-05,6.095928643823988e-06
cat__total_diagnosis_burden_category_6-10,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0010795472696686688,-3.1427768834431716e-05
cat__drg_severity_category_Extreme,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,4.3311221465747826e-05,8.840957999476951e-07
cat__drg_severity_category_Major,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.002849267855573964,4.6401024819993613e-07
cat__drg_severity_category_Minor,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0008215692368589402,0.00017577566788313666
cat__drg_severity_category_Moderate,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0002965791779784563,3.240830680076037e-05
cat__drg_severity_category_No DRG record,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__drg_mortality_category_Extreme,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0005520776037120967,3.9627226708102295e-05
cat__drg_mortality_category_Major,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__drg_mortality_category_Minor,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.002320284705353343,0.00025903074558653115
cat__drg_mortality_category_Moderate,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0015386312284490368,-0.0003222782110659169
cat__drg_mortality_category_No DRG record,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__service_transfer_category_0 transfers,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__service_transfer_category_1 transfer,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0012410479501944226,-1.2114799248577075e-06
cat__service_transfer_category_2+ transfers,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__physical_transfer_category_0-2 transfer events,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00022977678861413225,2.334108105001436e-05
cat__physical_transfer_category_3-4 transfer events,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00043505415382275297,3.420949172892487e-05
cat__physical_transfer_category_5+ transfer events,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__procedure_burden_category_0 procedures,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,7.853672336563011e-05,-1.4505867549035675e-05
cat__procedure_burden_category_1-2 procedures,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0003194536365690653,4.651067204538538e-05
cat__procedure_burden_category_3+ procedures,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,7.37318189884978e-05,2.438257368118851e-06
cat__psych_medication_burden_category_0 classes,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__psych_medication_burden_category_1 class,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0005422139420333507,4.826720430786224e-06
cat__psych_medication_burden_category_2 classes,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00014244532826156886,-3.28135695062717e-05
cat__psych_medication_burden_category_3+ classes,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00038684695288784484,1.7312622193059626e-06
cat__icu_utilisation_category_Multiple ICU stays,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__icu_utilisation_category_No ICU,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__icu_utilisation_category_Single ICU stay,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0005541467735687743,0.0001578516683283407
cat__physiological_instability_category_0 indicators,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__physiological_instability_category_1 indicator,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
cat__physiological_instability_category_2 indicators,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0003705177223649056,-5.5813963941084846e-05
cat__physiological_instability_category_3+ indicators,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__anchor_age,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0353943407535553,0.0003315588110126555
num__hospital_los_days,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.013768406584858894,0.005135341081768274
num__discharged_against_advice,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.005504786968231201,-0.0009696861961856484
num__not_married_flag,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.010717938654124737,0.001180222723633051
num__single_or_divorced_or_widowed,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0020933724008500576,7.580432429676875e-05
num__non_english_language_flag,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00012292087194509804,-8.121255632431712e-07
num__public_insurance_flag,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.018202587962150574,-0.0015298807993531227
num__medicaid_flag,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.005594357848167419,0.0007782639586366713
num__medicare_flag,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0007724433671683073,8.515690569765866e-05
num__insurance_missing_flag,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__admitted_from_facility_flag,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,3.5606401070253924e-05,7.839850695745554e-06
num__admitted_from_hospital_transfer_flag,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0028316376265138388,0.0004819973837584257
num__emergency_room_admission_flag,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00972801074385643,0.0005070450133644044
num__transfer_from_hospital_flag,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0006893407553434372,7.230014307424426e-05
