processed_feature_name,feature_name_clean,feature_family,importance_rank,mean_abs_shap,mean_signed_shap,nonzero_train_percent,selection_reason
num__depression_and_previous_psych_365d,depression_and_previous_psych_365d,prior_utilisation,663,0.0008151912467078012,2.1862516844174807e-05,100.0,clinical_pattern_addback
num__late_orders_but_psych_facility_discharge_flag,late_orders_but_psych_facility_discharge_flag,psychiatric_history,665,0.0008135356909740105,-8.310245654048511e-05,100.0,clinical_pattern_addback
num__num_inputevent_rate_changes,num_inputevent_rate_changes,icu_care,666,0.0008007756050913007,-0.00013805674643604764,100.0,top_within_family
num__psychotropic_orders_last_48h_before_discharge,psychotropic_orders_last_48h_before_discharge,psychiatric_history,667,0.0007993862657903336,2.228100538631733e-05,100.0,clinical_pattern_addback
num__psychotropic_orders_last_24h_before_discharge,psychotropic_orders_last_24h_before_discharge,psychiatric_history,672,0.0007871324039617516,-3.503176259401685e-05,100.0,clinical_pattern_addback
num__systolic_bp_noninvasive_vital_value_change,systolic_bp_noninvasive_vital_value_change,lab_vital_hourly,673,0.0007862651095391392,-4.261181893863425e-05,5.774618440309429,clinical_pattern_addback
num__respiratory_rate_vital_value_change,respiratory_rate_vital_value_change,lab_vital_hourly,676,0.0007727654222479755,9.765736897867254e-05,33.89870374242108,clinical_pattern_addback
num__ed_admission_with_self_harm_flag,ed_admission_with_self_harm_flag,psychiatric_history,678,0.0007668282848429952,0.00019726615603377296,100.0,clinical_pattern_addback
num__elixhauser_rheumatoid_collagen,elixhauser_rheumatoid_collagen,medical_comorbidity,679,0.0007658713225762165,-6.511059123149148e-05,100.0,clinical_pattern_addback
num__discharged_to_snf_flag,discharged_to_snf_flag,discharge_aftercare,680,0.0007649990267445468,9.003085779872505e-06,100.0,clinical_pattern_addback
num__spo2_vital_value_change,spo2_vital_value_change,lab_vital_hourly,683,0.0007607545582584909,4.843778095870685e-05,1.7766046414384278,clinical_pattern_addback
num__quiet_prior_psych_low_activity_score,quiet_prior_psych_low_activity_score,prior_utilisation,687,0.0007555627886219637,0.00018289830135991393,100.0,clinical_pattern_addback
num__discharged_home_without_services_flag,discharged_home_without_services_flag,discharge_aftercare,688,0.0007547382727490057,8.616699405282664e-05,100.0,clinical_pattern_addback
num__late_discharge_admin_orders_last_6h,late_discharge_admin_orders_last_6h,discharge_aftercare,689,0.000748727124465299,2.0314587965165984e-05,100.0,clinical_pattern_addback
num__had_outpatient_followup_order,had_outpatient_followup_order,discharge_aftercare,690,0.0007442627165263019,0.00019056915034166937,100.0,clinical_pattern_addback
num__late_consult_order_share_last_12h,late_consult_order_share_last_12h,poe_late_order_pathway,693,0.0007382399036646239,8.118039093537441e-05,100.0,clinical_pattern_addback
num__mean_bp_arterial_vital_value_range,mean_bp_arterial_vital_value_range,lab_vital_hourly,694,0.0007311590854899069,-1.6284959454850898e-05,100.0,clinical_pattern_addback
num__systolic_bp_arterial_vital_first_value,systolic_bp_arterial_vital_first_value,lab_vital_hourly,695,0.0007273025387155971,6.969583943134812e-05,0.0031361070457871626,clinical_pattern_addback
num__respiratory_rate_vital_relative_range,respiratory_rate_vital_relative_range,lab_vital_hourly,696,0.0007250057638816663,-0.00010746270189559875,25.25559272423165,clinical_pattern_addback
cat__psych_diagnosis_burden_category_2 diagnoses,psych_diagnosis_burden_category_2 diagnoses,psychiatric_history,697,0.0007202970699031318,1.1520566403023372e-06,100.0,clinical_pattern_addback
num__self_harm_without_safety_order_flag,self_harm_without_safety_order_flag,psychiatric_history,699,0.000717107223953172,0.00020484383912563396,3.3624294375914703,clinical_pattern_addback
num__late_lab_order_share_last_6h,late_lab_order_share_last_6h,poe_late_order_pathway,702,0.0006987677395115131,-7.907390837860205e-05,100.0,clinical_pattern_addback
cat__discharge_location_ACUTE HOSPITAL,discharge_location_ACUTE HOSPITAL,discharge_aftercare,703,0.000695665280425231,0.00031496891329017623,100.0,clinical_pattern_addback
num__recent_psych_admission_30d,recent_psych_admission_30d,prior_utilisation,711,0.000678494986694863,2.7768693376441396e-05,100.0,clinical_pattern_addback
num__quiet_self_harm_low_activity_score,quiet_self_harm_low_activity_score,psychiatric_history,712,0.0006770991451965281,0.00044944097411957483,100.0,clinical_pattern_addback
num__medical_to_psych_service_transfer,medical_to_psych_service_transfer,psychiatric_history,713,0.0006754045375869946,0.00016372316702594533,100.0,clinical_pattern_addback
num__age_65plus_x_charlson,age_65plus_x_charlson,medical_comorbidity,714,0.0006750635093962488,-8.860816207121187e-05,100.0,clinical_pattern_addback
num__previous_total_admissions_30d,previous_total_admissions_30d,prior_utilisation,716,0.0006726053347797022,7.923043786202456e-05,100.0,clinical_pattern_addback
num__systolic_bp_noninvasive_vital_min_value,systolic_bp_noninvasive_vital_min_value,lab_vital_hourly,717,0.0006704271653544605,-9.408595608354444e-05,4.336713359816015,clinical_pattern_addback
num__prior_psych_90d_x_substance_use,prior_psych_90d_x_substance_use,prior_utilisation,719,0.0006639808907963038,6.0896940125236145e-05,100.0,clinical_pattern_addback
num__prior_instability_score,prior_instability_score,prior_utilisation,720,0.0006609184274832649,8.301435462613839e-05,100.0,clinical_pattern_addback
num__spo2_72h_mean,spo2_72h_mean,lab_vital_hourly,721,0.0006590795255940975,-0.0001087003598440783,0.23259460589588124,clinical_pattern_addback
num__elixhauser_weight_loss,elixhauser_weight_loss,medical_comorbidity,724,0.0006520026772467555,5.1894841533064826e-05,100.0,clinical_pattern_addback
num__heart_rate_vital_value_range,heart_rate_vital_value_range,lab_vital_hourly,725,0.0006499415027623695,-6.117153316313848e-05,100.0,clinical_pattern_addback
num__finer_substance_use_category_count,finer_substance_use_category_count,psychiatric_history,727,0.0006496325977795132,-2.2561807279147908e-05,100.0,clinical_pattern_addback
num__self_harm_no_psych_followup_flag,self_harm_no_psych_followup_flag,psychiatric_history,732,0.0006386698783181679,0.0003231709105836471,0.46884800334518084,clinical_pattern_addback
num__num_oxygen_support_chart_events,num_oxygen_support_chart_events,lab_vital_hourly,733,0.0006362647429068011,4.01733619757456e-05,100.0,clinical_pattern_addback
num__followup_order_first_72h_flag,followup_order_first_72h_flag,discharge_aftercare,734,0.0006348313995622281,-0.00011987835412970669,100.0,clinical_pattern_addback
num__substance_use_home_discharge_no_followup_flag,substance_use_home_discharge_no_followup_flag,psychiatric_history,736,0.0006344245899583859,-6.590369437940201e-05,0.9366506376750994,clinical_pattern_addback
num__had_antipsychotic,had_antipsychotic,psychiatric_history,737,0.0006314162261453312,8.939635540261753e-05,100.0,clinical_pattern_addback
num__late_routine_care_orders_last_6h,late_routine_care_orders_last_6h,poe_late_order_pathway,738,0.000628782108098412,2.8191555947792368e-05,100.0,clinical_pattern_addback
cat__last_icu_careunit_Medical/Surgical Intensive Care Unit (MICU/SICU),last_icu_careunit_Medical/Surgical Intensive Care Unit (MICU/SICU),icu_care,739,0.0006281811303828081,1.1488225925706624e-05,100.0,top_within_family
num__num_gcs_chart_events,num_gcs_chart_events,lab_vital_hourly,740,0.0006257325082011783,0.00012846479813583388,100.0,clinical_pattern_addback
num__bmi_change_recent_filled,bmi_change_recent_filled,prior_utilisation,741,0.0006255916217149369,-2.281492672088745e-05,100.0,clinical_pattern_addback
cat__first_service_PSYCH,first_service_PSYCH,psychiatric_history,742,0.0006246608508883358,2.8551762745879876e-05,100.0,clinical_pattern_addback
num__mean_bp_arterial_vital_relative_range,mean_bp_arterial_vital_relative_range,lab_vital_hourly,749,0.0006015103807436254,0.00013126333148803587,100.0,clinical_pattern_addback
num__heart_rate_vital_mean_value,heart_rate_vital_mean_value,lab_vital_hourly,751,0.0005871032676149541,-4.7300634795915145e-05,100.0,clinical_pattern_addback
num__has_previous_nonpsych_admission,has_previous_nonpsych_admission,prior_utilisation,752,0.0005838759629383368,3.664648278881079e-05,100.0,clinical_pattern_addback
num__systolic_bp_noninvasive_vital_mean_value,systolic_bp_noninvasive_vital_mean_value,lab_vital_hourly,753,0.000582677272099614,-6.284240290967275e-05,4.180430692034288,clinical_pattern_addback
num__current_psych_group_not_seen_previous_flag,current_psych_group_not_seen_previous_flag,prior_utilisation,754,0.0005822831870650851,1.5350044867356948e-05,100.0,clinical_pattern_addback
cat__discharge_location_OTHER FACILITY,discharge_location_OTHER FACILITY,discharge_aftercare,757,0.0005638080814878606,9.109011235646693e-05,100.0,clinical_pattern_addback
num__respiratory_rate_vital_min_value,respiratory_rate_vital_min_value,lab_vital_hourly,759,0.000558914204275423,0.00011024992502570871,3.7303993309638304,clinical_pattern_addback
num__new_antipsychotic_started_flag,new_antipsychotic_started_flag,psychiatric_history,760,0.0005545799735777225,4.1823356782274225e-05,100.0,clinical_pattern_addback
num__psychotropic_change_with_aftercare_plan_flag,psychotropic_change_with_aftercare_plan_flag,psychiatric_history,761,0.0005544448146213888,7.98366744344332e-05,100.0,clinical_pattern_addback
num__num_unique_antipsychotics,num_unique_antipsychotics,psychiatric_history,762,0.000553648307400254,2.5142320003615468e-05,100.0,clinical_pattern_addback
num__self_harm_and_previous_psych_365d,self_harm_and_previous_psych_365d,prior_utilisation,765,0.0005472431579901897,0.00020301952656320808,1.815805979510767,clinical_pattern_addback
num__num_rass_sedation_chart_events,num_rass_sedation_chart_events,lab_vital_hourly,766,0.0005430515225636919,3.5453335385666312e-06,100.0,clinical_pattern_addback
num__mean_bp_arterial_vital_value_change,mean_bp_arterial_vital_value_change,lab_vital_hourly,768,0.0005428750924474749,-6.054156580074453e-05,100.0,clinical_pattern_addback
num__facility_discharge_and_late_orders_flag,facility_discharge_and_late_orders_flag,discharge_aftercare,770,0.0005348888527204078,5.64845861456722e-06,100.0,clinical_pattern_addback
cat__psych_medication_burden_category_1 class,psych_medication_burden_category_1 class,psychiatric_history,774,0.0005303812386082114,2.309336525180399e-05,100.0,clinical_pattern_addback
num__previous_admission_had_late_safety_orders,previous_admission_had_late_safety_orders,prior_utilisation,776,0.0005260696125802167,-6.789071829588131e-05,100.0,clinical_pattern_addback
num__previous_nonpsych_admissions_90d,previous_nonpsych_admissions_90d,prior_utilisation,777,0.0005220669887884047,-4.7746313572110016e-05,100.0,clinical_pattern_addback
num__substance_use_x_benzodiazepine,substance_use_x_benzodiazepine,psychiatric_history,779,0.000515838146572092,-7.777132939564434e-05,83.05665900062722,clinical_pattern_addback
num__previous_nonpsych_admissions_180d,previous_nonpsych_admissions_180d,prior_utilisation,780,0.0005107488420687012,5.280290957681629e-05,100.0,clinical_pattern_addback
num__mean_bp_noninvasive_vital_max_value,mean_bp_noninvasive_vital_max_value,lab_vital_hourly,781,0.0005096141030804264,3.628713790091688e-05,100.0,clinical_pattern_addback
num__vital_abnormality_burden_score,vital_abnormality_burden_score,lab_vital_hourly,782,0.0005070521073293579,5.645495636188654e-05,25.501777127325948,clinical_pattern_addback
num__late_medication_orders_and_psychotropic_change_flag,late_medication_orders_and_psychotropic_change_flag,psychiatric_history,783,0.000505876700400118,0.00011567878165402448,100.0,clinical_pattern_addback
cat__psych_diagnosis_burden_category_3-4 diagnoses,psych_diagnosis_burden_category_3-4 diagnoses,psychiatric_history,784,0.0005045261151036161,4.6007513354833837e-05,100.0,clinical_pattern_addback
num__previous_psych_admissions_14d,previous_psych_admissions_14d,prior_utilisation,785,0.0005032749581992754,-4.6130323108049194e-05,100.0,clinical_pattern_addback
num__elixhauser_hypertension,elixhauser_hypertension,medical_comorbidity,790,0.0004979097883087746,7.097734705530367e-05,100.0,clinical_pattern_addback
num__late_lab_orders_without_psych_safety_orders_flag,late_lab_orders_without_psych_safety_orders_flag,psychiatric_history,791,0.0004965096599295859,-7.260792529703632e-05,100.0,clinical_pattern_addback
num__vital_72h_longest_abnormal_run_hours,vital_72h_longest_abnormal_run_hours,lab_vital_hourly,793,0.0004959722375337078,-0.00011469258545506876,11.121680953376542,clinical_pattern_addback
num__smi_without_followup_order_flag,smi_without_followup_order_flag,psychiatric_history,794,0.0004950764302713097,0.00016199202733234777,92.5987873719423,clinical_pattern_addback
num__respiratory_rate_vital_value_range,respiratory_rate_vital_value_range,lab_vital_hourly,796,0.00048828037959885567,3.0768161455974744e-05,5.450031361070458,clinical_pattern_addback
num__mean_bp_noninvasive_vital_value_change,mean_bp_noninvasive_vital_value_change,lab_vital_hourly,798,0.0004876571031937319,2.3339343249608954e-05,100.0,clinical_pattern_addback
num__elixhauser_hypothyroidism,elixhauser_hypothyroidism,medical_comorbidity,801,0.0004776278661343672,-4.1244235725752245e-05,100.0,clinical_pattern_addback
num__previous_admission_had_home_discharge_no_followup,previous_admission_had_home_discharge_no_followup,prior_utilisation,804,0.0004580048967029745,5.7363048825672054e-05,100.0,clinical_pattern_addback
num__vital_72h_abnormal_window_count,vital_72h_abnormal_window_count,lab_vital_hourly,805,0.0004573769294483082,-0.00010183745073695172,32.675099310056446,clinical_pattern_addback
num__protective_aftercare_present_flag,protective_aftercare_present_flag,discharge_aftercare,808,0.0004447958791934581,-7.853134345349455e-05,100.0,clinical_pattern_addback
cat__last_service_PSYCH,last_service_PSYCH,psychiatric_history,809,0.000444783118354566,8.588089321814448e-05,100.0,clinical_pattern_addback
num__vital_72h_abnormal_window_percentage,vital_72h_abnormal_window_percentage,lab_vital_hourly,814,0.00043511127915401773,-5.58574195616257e-06,47.55279113527075,clinical_pattern_addback
num__has_psychotic_disorder,has_psychotic_disorder,psychiatric_history,815,0.0004335812670829105,3.308851218223898e-05,100.0,clinical_pattern_addback
num__mean_bp_noninvasive_vital_last_value,mean_bp_noninvasive_vital_last_value,lab_vital_hourly,816,0.0004324536395130473,0.0001484843090664879,100.0,clinical_pattern_addback
num__late_psych_safety_order_share_last_12h,late_psych_safety_order_share_last_12h,psychiatric_history,817,0.0004308137987868332,3.3324221558919236e-06,100.0,clinical_pattern_addback
num__late_lab_activity_without_followup_flag,late_lab_activity_without_followup_flag,discharge_aftercare,818,0.0004298624378364244,-3.745810973369359e-05,100.0,clinical_pattern_addback
num__psychotropic_started_after_72h_flag,psychotropic_started_after_72h_flag,psychiatric_history,822,0.0004188824192976103,5.609456209842833e-05,100.0,clinical_pattern_addback
cat__nonpsych_diagnosis_burden_category_6-10,nonpsych_diagnosis_burden_category_6-10,psychiatric_history,823,0.000413451415047347,-4.044425750746275e-05,100.0,clinical_pattern_addback
num__systolic_bp_noninvasive_vital_relative_range,systolic_bp_noninvasive_vital_relative_range,lab_vital_hourly,826,0.000408861913452889,0.00019137589328099283,4.007944804515994,clinical_pattern_addback
num__elixhauser_comorbidity_group_count_simplified,elixhauser_comorbidity_group_count_simplified,medical_comorbidity,827,0.00040515914276795657,3.775846519824421e-05,100.0,clinical_pattern_addback
num__elixhauser_obesity,elixhauser_obesity,medical_comorbidity,829,0.0004041287079902249,-5.503262813062713e-05,100.0,clinical_pattern_addback
cat__discharge_season_summer,discharge_season_summer,discharge_aftercare,830,0.00040323253077907673,-3.1640848150751836e-05,100.0,clinical_pattern_addback
num__substance_use_and_withdrawal_treatment_flag,substance_use_and_withdrawal_treatment_flag,psychiatric_history,832,0.00039977403473810105,-2.3049297771464403e-05,0.0015680535228935813,clinical_pattern_addback
num__depression_and_substance_use_flag,depression_and_substance_use_flag,psychiatric_history,833,0.0003974528595969091,4.134968134491535e-05,100.0,clinical_pattern_addback
num__systolic_bp_arterial_vital_last_value,systolic_bp_arterial_vital_last_value,lab_vital_hourly,834,0.00039171915337644946,-6.363536070455041e-05,4.477838176876437,clinical_pattern_addback
num__followup_order_last_48h_before_discharge,followup_order_last_48h_before_discharge,discharge_aftercare,835,0.0003908338815363783,6.017587741245313e-05,100.0,clinical_pattern_addback
num__psych_diagnosis_group_count_increased_from_previous_flag,psych_diagnosis_group_count_increased_from_previous_flag,prior_utilisation,836,0.0003902465321730357,2.1669905731326723e-05,100.0,clinical_pattern_addback
num__elixhauser_other_neurological,elixhauser_other_neurological,medical_comorbidity,839,0.0003823294536623161,-3.7283067066224185e-05,100.0,clinical_pattern_addback
num__followup_order_last_24h_before_discharge,followup_order_last_24h_before_discharge,discharge_aftercare,840,0.000381699175613406,1.2534043950123342e-05,100.0,clinical_pattern_addback
num__elixhauser_deficiency_anaemia,elixhauser_deficiency_anaemia,medical_comorbidity,846,0.00037257386944668464,3.536891794006526e-05,100.0,clinical_pattern_addback
num__heart_rate_vital_relative_range,heart_rate_vital_relative_range,lab_vital_hourly,849,0.00037040360802784064,3.461203782753631e-05,100.0,clinical_pattern_addback
num__spo2_72h_min,spo2_72h_min,lab_vital_hourly,851,0.00036723016385603065,3.11769073594238e-05,0.13171649592306084,clinical_pattern_addback
num__recent_psych_admission_90d_x_substance_use,recent_psych_admission_90d_x_substance_use,prior_utilisation,853,0.00036410670664568077,-4.053451480703952e-05,100.0,clinical_pattern_addback
cat__time_since_previous_psych_category_0-30 days,time_since_previous_psych_category_0-30 days,prior_utilisation,854,0.000359698623759194,1.2956401048016868e-05,100.0,clinical_pattern_addback
num__older_age_and_no_recent_psych_history,older_age_and_no_recent_psych_history,prior_utilisation,855,0.00035776420412943753,9.052007786639234e-06,100.0,clinical_pattern_addback
num__psychosis_without_followup_order_flag,psychosis_without_followup_order_flag,psychiatric_history,856,0.000357370274336145,0.00013245478600867793,100.0,clinical_pattern_addback
num__num_followup_referral_orders,num_followup_referral_orders,discharge_aftercare,858,0.00034994490893541753,-4.488245729257648e-05,100.0,clinical_pattern_addback
cat__psych_medication_burden_category_2 classes,psych_medication_burden_category_2 classes,psychiatric_history,860,0.00034806030759953696,-2.8704638325953837e-05,100.0,clinical_pattern_addback
num__previous_icu_admissions_365d,previous_icu_admissions_365d,prior_utilisation,861,0.0003475392507205977,1.0032684580501893e-05,100.0,clinical_pattern_addback
num__mean_bp_arterial_vital_rate_of_change_per_day,mean_bp_arterial_vital_rate_of_change_per_day,lab_vital_hourly,866,0.0003439880753452108,-1.9812346428264092e-05,100.0,clinical_pattern_addback
num__previous_weight_kg_before_admission_missing,previous_weight_kg_before_admission_missing,prior_utilisation,868,0.00034253790123622813,-3.783548307476707e-06,100.0,clinical_pattern_addback
num__careunit_change_last_24h_before_discharge_flag,careunit_change_last_24h_before_discharge_flag,discharge_aftercare,870,0.00033977333217121856,-9.032197400270269e-05,100.0,clinical_pattern_addback
num__discharge_planning_and_social_work_flag,discharge_planning_and_social_work_flag,discharge_aftercare,872,0.0003378887956854388,-1.0262605611731791e-05,100.0,clinical_pattern_addback
num__late_medication_change_without_discharge_med_plan_flag,late_medication_change_without_discharge_med_plan_flag,discharge_aftercare,875,0.00033329532898346325,7.638393525267175e-05,100.0,clinical_pattern_addback
num__spo2_72h_observed_hours,spo2_72h_observed_hours,lab_vital_hourly,876,0.00033266474958107265,-9.26561825838736e-06,0.14844240016725904,clinical_pattern_addback
num__psych_service_involved_anytime,psych_service_involved_anytime,psychiatric_history,877,0.000332177027651972,4.816623702430494e-05,100.0,clinical_pattern_addback
num__high_medical_activity_low_psych_activity_flag,high_medical_activity_low_psych_activity_flag,psychiatric_history,878,0.0003302401412748409,3.532523428676569e-05,100.0,clinical_pattern_addback
num__prior_psych_365d_x_smi,prior_psych_365d_x_smi,prior_utilisation,880,0.000320719823837516,2.6852631537514148e-05,100.0,clinical_pattern_addback
num__home_discharge_with_followup_order_flag,home_discharge_with_followup_order_flag,discharge_aftercare,884,0.0003123260375143205,5.6841766197960574e-05,100.0,clinical_pattern_addback
num__late_followup_to_total_late_order_ratio,late_followup_to_total_late_order_ratio,discharge_aftercare,885,0.00030961938235409307,3.572906281426731e-05,100.0,clinical_pattern_addback
num__systolic_bp_arterial_vital_value_range,systolic_bp_arterial_vital_value_range,lab_vital_hourly,886,0.00030892862634615315,9.481558655517018e-05,4.450658582479615,clinical_pattern_addback
num__late_order_severity_x_low_aftercare_score,late_order_severity_x_low_aftercare_score,discharge_aftercare,888,0.00030547010785735674,2.1365978265456417e-05,100.0,clinical_pattern_addback
num__previous_total_admissions_14d,previous_total_admissions_14d,prior_utilisation,891,0.0003013321719975571,5.338424210746433e-05,100.0,clinical_pattern_addback
num__elixhauser_congestive_heart_failure,elixhauser_congestive_heart_failure,lab_vital_hourly,892,0.0002978709921145658,2.218393658742279e-05,100.0,clinical_pattern_addback
num__previous_height_cm_before_admission_missing,previous_height_cm_before_admission_missing,prior_utilisation,893,0.00029719548956597775,1.2456787303582114e-05,100.0,clinical_pattern_addback
num__respiratory_rate_vital_max_value,respiratory_rate_vital_max_value,lab_vital_hourly,894,0.00029664635589035095,3.7672112759830676e-05,20.448985992055196,clinical_pattern_addback
num__previous_admission_had_followup_order,previous_admission_had_followup_order,prior_utilisation,896,0.0002960351465425688,-4.0068476947147124e-05,100.0,clinical_pattern_addback
num__friday_evening_discharge_flag,friday_evening_discharge_flag,discharge_aftercare,897,0.00029460492005521416,1.9196322665838554e-05,100.0,clinical_pattern_addback
num__antidepressant_antipsychotic_combination,antidepressant_antipsychotic_combination,psychiatric_history,899,0.0002915746469530031,-1.3536783279934354e-05,100.0,clinical_pattern_addback
num__home_discharge_with_discharge_planning_order_flag,home_discharge_with_discharge_planning_order_flag,discharge_aftercare,901,0.0002907717494629275,2.0136277041605753e-05,100.0,clinical_pattern_addback
num__older_age_x_no_recent_psych_history,older_age_x_no_recent_psych_history,prior_utilisation,903,0.0002847891254113657,2.031847686981846e-05,100.0,clinical_pattern_addback
num__previous_bmi_before_admission_missing,previous_bmi_before_admission_missing,prior_utilisation,905,0.00028080481570214033,-1.3567339919973165e-05,100.0,clinical_pattern_addback
num__systolic_bp_arterial_vital_mean_value,systolic_bp_arterial_vital_mean_value,lab_vital_hourly,906,0.0002793168576636473,-5.13136093336582e-05,0.2440936650637675,clinical_pattern_addback
num__medical_complexity_late_workup_home_discharge_flag,medical_complexity_late_workup_home_discharge_flag,discharge_aftercare,907,0.0002791977021843195,-2.3928336304379627e-05,100.0,clinical_pattern_addback
num__previous_ed_visits_14d,previous_ed_visits_14d,prior_utilisation,908,0.00027659116825375486,5.198199046939644e-05,100.0,clinical_pattern_addback
num__discharged_to_rehab_flag,discharged_to_rehab_flag,discharge_aftercare,909,0.0002747690573649114,2.8135265769017116e-05,100.0,clinical_pattern_addback
num__previous_icu_admissions_90d,previous_icu_admissions_90d,prior_utilisation,911,0.00027098017577191627,1.652365695707528e-05,100.0,clinical_pattern_addback
num__previous_short_los_flag,previous_short_los_flag,prior_utilisation,914,0.00026554931893705625,3.5796112492046834e-05,100.0,clinical_pattern_addback
num__smi_and_previous_psych_365d,smi_and_previous_psych_365d,prior_utilisation,915,0.0002643370477895523,-6.96980828132045e-06,0.014112481706042231,clinical_pattern_addback
num__self_harm_without_followup_order_flag,self_harm_without_followup_order_flag,psychiatric_history,916,0.0002625913047461528,-0.00010797647482454898,29.31266987246498,clinical_pattern_addback
num__late_followup_order_flag,late_followup_order_flag,discharge_aftercare,925,0.00024370639532300868,-3.694020147327368e-05,100.0,clinical_pattern_addback
num__late_orders_but_supervised_discharge_flag,late_orders_but_supervised_discharge_flag,discharge_aftercare,927,0.00024247474271563195,-1.9347408618757923e-05,100.0,clinical_pattern_addback
num__smi_x_antipsychotic_polypharmacy,smi_x_antipsychotic_polypharmacy,psychiatric_history,928,0.00024227897950627493,9.889215319449965e-06,0.3261551327618649,clinical_pattern_addback
cat__discharge_season_spring,discharge_season_spring,discharge_aftercare,930,0.00024114337406574453,-1.0265173246287527e-05,100.0,clinical_pattern_addback
num__vital_72h_hourly_rows,vital_72h_hourly_rows,lab_vital_hourly,931,0.00024100218014401684,2.944655251866729e-05,2.427346853439264,clinical_pattern_addback
num__had_followup_or_discharge_planning_order,had_followup_or_discharge_planning_order,discharge_aftercare,932,0.00023953332856763154,0.00016182697436306626,100.0,clinical_pattern_addback
num__age_65plus_x_discharge_to_facility,age_65plus_x_discharge_to_facility,discharge_aftercare,935,0.0002347991438902468,-3.2724672155270415e-05,100.0,clinical_pattern_addback
num__late_lab_orders_last_12h,late_lab_orders_last_12h,poe_late_order_pathway,936,0.0002337997283060766,-1.6833276838866297e-05,100.0,clinical_pattern_addback
num__previous_admission_had_late_lab_orders,previous_admission_had_late_lab_orders,prior_utilisation,937,0.00023324203804333868,-2.8034077836692566e-05,100.0,clinical_pattern_addback
num__lab_activity_near_discharge_flag,lab_activity_near_discharge_flag,discharge_aftercare,938,0.00023308516024699916,0.00011734735816573427,100.0,clinical_pattern_addback
num__mean_bp_arterial_vital_first_value,mean_bp_arterial_vital_first_value,lab_vital_hourly,941,0.0002300673768741876,3.129894943127722e-05,100.0,clinical_pattern_addback
cat__discharge_location_REHAB,discharge_location_REHAB,discharge_aftercare,942,0.00022783448253143332,5.0621987253057295e-05,100.0,clinical_pattern_addback
num__friday_discharge,friday_discharge,discharge_aftercare,948,0.0002157060074764424,-6.459972305132608e-06,100.0,clinical_pattern_addback
num__num_prn_antipsychotic_orders,num_prn_antipsychotic_orders,psychiatric_history,950,0.00021495939584331806,5.6405082701724707e-05,100.0,clinical_pattern_addback
cat__psych_medication_burden_category_3+ classes,psych_medication_burden_category_3+ classes,psychiatric_history,951,0.00021298628547351649,-3.792031320310257e-06,100.0,clinical_pattern_addback
num__late_icu_intervention_activity,late_icu_intervention_activity,poe_late_order_pathway,954,0.00021182638777224127,-2.0588008130572645e-05,100.0,clinical_pattern_addback
num__late_psych_safety_orders_last_6h,late_psych_safety_orders_last_6h,psychiatric_history,958,0.00020858744940750198,0.0001600910857906759,100.0,clinical_pattern_addback
num__has_polysubstance_related_disorder,has_polysubstance_related_disorder,psychiatric_history,959,0.00020611131403478023,6.0915076149131396e-06,100.0,clinical_pattern_addback
num__month_end_discharge_flag,month_end_discharge_flag,discharge_aftercare,961,0.0002042914605524551,3.8809924349750426e-06,100.0,clinical_pattern_addback
num__previous_admission_had_facility_discharge,previous_admission_had_facility_discharge,prior_utilisation,962,0.0002041898376860429,2.294445187158516e-05,100.0,clinical_pattern_addback
cat__discharge_location_HOME,discharge_location_HOME,discharge_aftercare,968,0.0002007968117768051,7.172725509906145e-05,100.0,clinical_pattern_addback
num__prior_psych_90d_x_self_harm,prior_psych_90d_x_self_harm,prior_utilisation,971,0.0001977091450041083,2.4491151429649283e-05,100.0,clinical_pattern_addback
num__medical_complexity_no_aftercare_flag,medical_complexity_no_aftercare_flag,discharge_aftercare,972,0.00019490841008048933,3.230559708113484e-05,100.0,clinical_pattern_addback
num__late_lab_orders_last_6h,late_lab_orders_last_6h,poe_late_order_pathway,973,0.00019389895632048091,-6.177194249542089e-06,100.0,clinical_pattern_addback
num__elixhauser_diabetes_uncomplicated,elixhauser_diabetes_uncomplicated,medical_comorbidity,979,0.00018891238605815494,5.623013334364292e-07,100.0,clinical_pattern_addback
num__spo2_vital_min_value,spo2_vital_min_value,lab_vital_hourly,981,0.00018742007747543646,4.163229587551785e-05,0.36796989337236047,clinical_pattern_addback
num__weekend_discharge,weekend_discharge,discharge_aftercare,982,0.00018734863060858623,-1.873846304990113e-05,15.291135270750575,clinical_pattern_addback
num__recent_psych_admission_90d,recent_psych_admission_90d,prior_utilisation,984,0.00018583525396747557,-6.435920247750712e-05,100.0,clinical_pattern_addback
num__new_self_harm_this_admission_flag,new_self_harm_this_admission_flag,psychiatric_history,985,0.00018555179768123262,9.113556714943161e-05,100.0,clinical_pattern_addback
num__medical_complexity_without_prior_psych_flag,medical_complexity_without_prior_psych_flag,prior_utilisation,988,0.0001791097310102037,-2.1040391561683063e-05,100.0,clinical_pattern_addback
num__previous_psych_admissions_7d,previous_psych_admissions_7d,prior_utilisation,989,0.00017659326794107754,-8.366015514250841e-06,100.0,clinical_pattern_addback
num__systolic_bp_arterial_vital_max_value,systolic_bp_arterial_vital_max_value,lab_vital_hourly,990,0.00017558162565752022,5.9124886002786774e-05,0.0015680535228935813,clinical_pattern_addback
