processed_feature_name,feature_importance
num__medical_complexity_score,0.0003868103
num__late_order_severity_score_last_12h,0.0003866452
num__sodium_lab_value_range,0.00038664276
num__late_psych_safety_home_discharge_flag,0.00038651997
num__had_benzodiazepine,0.00038639279
num__num_floor_stock_pharmacy_orders,0.00038630248
num__mean_bp_noninvasive_vital_rate_of_change_per_day,0.00038617503
num__mean_previous_los_days_filled,0.00038572753
num__depression_and_substance_use_flag,0.00038572584
num__previous_admission_los_days_filled,0.00038571548
num__new_orders_last_24h_per_hospital_day,0.0003853093
cat__discharge_location_REHAB,0.0003847463
num__late_medication_orders_and_psychotropic_change_flag,0.0003846762
num__num_nonpsych_diagnoses,0.0003843321
num__physical_comorbidity_count,0.00038376302
num__discontinued_pharmacy_orders_per_hospital_day,0.00038335982
num__num_unique_pharmacy_medications,0.00038309078
num__self_harm_and_previous_psych_90d,0.00038297073
num__late_lab_order_share_last_12h,0.00038221592
num__spo2_vital_mean_value,0.0003821906
num__hemoglobin_lab_max_value,0.00038205297
num__previous_icu_admissions_60d,0.00038105436
num__previous_bmi_before_admission_missing,0.0003809472
num__wbc_lab_last_to_first_ratio,0.00038007423
num__late_followup_or_aftercare_orders_last_6h,0.00037999763
num__discontinued_orders_per_hospital_day,0.00037855678
num__respiratory_rate_vital_value_change,0.0003781688
num__had_one_hr_max_order,0.00037796653
num__emar_dose_given_record_count,0.0003776995
num__num_antibiotic_prescriptions,0.00037677295
num__respiratory_rate_vital_mean_value,0.00037662176
num__quiet_prior_psych_low_activity_score,0.00037639923
num__days_since_latest_body_measure_missing,0.00037556386
num__sodium_lab_max_value,0.00037483862
num__sodium_lab_first_72h_min,0.0003745415
num__hemoglobin_lab_first_72h_mean,0.00037435433
num__systolic_bp_noninvasive_vital_rate_of_change_per_day,0.00037228686
num__mean_bp_arterial_vital_min_value,0.00037213188
num__order_activity_last_12h_to_total_ratio,0.00037163147
num__drg_severity,0.00037094843
num__urea_nitrogen_lab_first_72h_mean,0.00036975715
num__had_antipsychotic,0.00036961393
